STATE,YEAR,RAPE,K&A,DD,AoW,AoM,DV,WT,STATE_POPULATION,TOTAL_CRIME,CRIME_RATE
ANDAMAN AND NICOBAR ISLANDS,01-01-2001,0,0,0,2,0,1,0,319337,3,0.939446416
ANDAMAN AND NICOBAR ISLANDS,01-02-2001,0,0,0,2,0,1,0,319808,3,0.938062838
ANDAMAN AND NICOBAR ISLANDS,01-03-2001,0,0,0,2,0,1,0,320280,3,0.936680405
ANDAMAN AND NICOBAR ISLANDS,01-04-2001,0,0,0,2,0,1,0,320752,3,0.93530204
ANDAMAN AND NICOBAR ISLANDS,01-05-2001,0,0,0,2,0,1,0,321225,3,0.933924819
ANDAMAN AND NICOBAR ISLANDS,01-06-2001,0,0,0,2,0,1,0,321699,3,0.932548749
ANDAMAN AND NICOBAR ISLANDS,01-07-2001,0,0,0,2,0,1,0,322174,3,0.931173838
ANDAMAN AND NICOBAR ISLANDS,01-08-2001,0,0,0,2,0,1,0,322649,3,0.929802975
ANDAMAN AND NICOBAR ISLANDS,01-09-2001,0,0,0,2,0,1,0,323125,3,0.928433269
ANDAMAN AND NICOBAR ISLANDS,01-10-2001,0,0,0,2,0,1,0,323601,3,0.927067592
ANDAMAN AND NICOBAR ISLANDS,01-11-2001,0,0,0,2,0,1,0,324079,3,0.925700215
ANDAMAN AND NICOBAR ISLANDS,01-12-2001,0,0,0,2,0,1,0,324557,3,0.924336865
ANDAMAN AND NICOBAR ISLANDS,01-01-2002,0,0,0,1,0,0,0,324989,2,0.615405444
ANDAMAN AND NICOBAR ISLANDS,01-02-2002,0,0,0,1,0,0,0,325468,2,0.614499736
ANDAMAN AND NICOBAR ISLANDS,01-03-2002,0,0,0,1,0,0,0,325948,2,0.613594807
ANDAMAN AND NICOBAR ISLANDS,01-04-2002,0,0,0,1,0,0,0,326429,2,0.612690662
ANDAMAN AND NICOBAR ISLANDS,01-05-2002,0,0,0,1,0,0,0,326911,2,0.611787306
ANDAMAN AND NICOBAR ISLANDS,01-06-2002,0,0,0,1,0,0,0,327393,2,0.61088661
ANDAMAN AND NICOBAR ISLANDS,01-07-2002,0,0,0,1,0,0,0,327876,2,0.609986702
ANDAMAN AND NICOBAR ISLANDS,01-08-2002,0,0,0,1,0,0,0,328359,2,0.609089442
ANDAMAN AND NICOBAR ISLANDS,01-09-2002,0,0,0,1,0,0,0,328844,2,0.608191118
ANDAMAN AND NICOBAR ISLANDS,01-10-2002,0,0,0,1,0,0,0,329329,2,0.60729544
ANDAMAN AND NICOBAR ISLANDS,01-11-2002,0,0,0,1,0,0,0,329815,2,0.606400558
ANDAMAN AND NICOBAR ISLANDS,01-12-2002,0,0,0,1,0,0,0,330301,2,0.605508309
ANDAMAN AND NICOBAR ISLANDS,01-01-2003,0,0,0,1,0,1,0,330741,2,0.604702773
ANDAMAN AND NICOBAR ISLANDS,01-02-2003,0,0,0,1,0,1,0,331229,2,0.603811864
ANDAMAN AND NICOBAR ISLANDS,01-03-2003,0,0,0,1,0,1,0,331717,2,0.602923576
ANDAMAN AND NICOBAR ISLANDS,01-04-2003,0,0,0,1,0,1,0,332207,2,0.602034274
ANDAMAN AND NICOBAR ISLANDS,01-05-2003,0,0,0,1,0,1,0,332697,2,0.601147591
ANDAMAN AND NICOBAR ISLANDS,01-06-2003,0,0,0,1,0,1,0,333187,2,0.600263516
ANDAMAN AND NICOBAR ISLANDS,01-07-2003,0,0,0,1,0,1,0,333679,2,0.599378445
ANDAMAN AND NICOBAR ISLANDS,01-08-2003,0,0,0,1,0,1,0,334171,2,0.59849598
ANDAMAN AND NICOBAR ISLANDS,01-09-2003,0,0,0,1,0,1,0,334664,2,0.597614324
ANDAMAN AND NICOBAR ISLANDS,01-10-2003,0,0,0,1,0,1,0,335158,2,0.596733481
ANDAMAN AND NICOBAR ISLANDS,01-11-2003,0,0,0,1,0,1,0,335652,2,0.595855231
ANDAMAN AND NICOBAR ISLANDS,01-12-2003,0,0,0,1,0,1,0,336147,2,0.594977792
ANDAMAN AND NICOBAR ISLANDS,01-01-2004,1,0,0,0,0,0,0,336595,2,0.594185891
ANDAMAN AND NICOBAR ISLANDS,01-02-2004,1,0,0,0,0,0,0,337091,2,0.593311598
ANDAMAN AND NICOBAR ISLANDS,01-03-2004,1,0,0,0,0,0,0,337589,2,0.592436365
ANDAMAN AND NICOBAR ISLANDS,01-04-2004,1,0,0,0,0,0,0,338087,2,0.59156371
ANDAMAN AND NICOBAR ISLANDS,01-05-2004,1,0,0,0,0,0,0,338585,2,0.590693622
ANDAMAN AND NICOBAR ISLANDS,01-06-2004,1,0,0,0,0,0,0,339085,2,0.589822611
ANDAMAN AND NICOBAR ISLANDS,01-07-2004,1,0,0,0,0,0,0,339585,2,0.588954165
ANDAMAN AND NICOBAR ISLANDS,01-08-2004,1,0,0,0,0,0,0,340086,2,0.588086543
ANDAMAN AND NICOBAR ISLANDS,01-09-2004,1,0,0,0,0,0,0,340587,2,0.587221474
ANDAMAN AND NICOBAR ISLANDS,01-10-2004,1,0,0,0,0,0,0,341090,2,0.586355507
ANDAMAN AND NICOBAR ISLANDS,01-11-2004,1,0,0,0,0,0,0,341593,2,0.585492091
ANDAMAN AND NICOBAR ISLANDS,01-12-2004,1,0,0,0,0,0,0,342097,2,0.584629506
ANDAMAN AND NICOBAR ISLANDS,01-01-2005,0,0,0,1,0,0,0,342553,2,0.583851258
ANDAMAN AND NICOBAR ISLANDS,01-02-2005,0,0,0,1,0,0,0,343058,2,0.582991797
ANDAMAN AND NICOBAR ISLANDS,01-03-2005,0,0,0,1,0,0,0,343564,2,0.582133169
ANDAMAN AND NICOBAR ISLANDS,01-04-2005,0,0,0,1,0,0,0,344071,2,0.581275376
ANDAMAN AND NICOBAR ISLANDS,01-05-2005,0,0,0,1,0,0,0,344579,2,0.580418424
ANDAMAN AND NICOBAR ISLANDS,01-06-2005,0,0,0,1,0,0,0,345087,2,0.579563994
ANDAMAN AND NICOBAR ISLANDS,01-07-2005,0,0,0,1,0,0,0,345596,2,0.578710402
ANDAMAN AND NICOBAR ISLANDS,01-08-2005,0,0,0,1,0,0,0,346106,2,0.577857651
ANDAMAN AND NICOBAR ISLANDS,01-09-2005,0,0,0,1,0,0,0,346616,2,0.577007409
ANDAMAN AND NICOBAR ISLANDS,01-10-2005,0,0,0,1,0,0,0,347127,2,0.576158006
ANDAMAN AND NICOBAR ISLANDS,01-11-2005,0,0,0,1,0,0,0,347639,2,0.575309445
ANDAMAN AND NICOBAR ISLANDS,01-12-2005,0,0,0,1,0,0,0,348152,2,0.574461729
ANDAMAN AND NICOBAR ISLANDS,01-01-2006,0,0,0,1,0,1,0,348616,3,0.860545701
ANDAMAN AND NICOBAR ISLANDS,01-02-2006,0,0,0,1,0,1,0,349130,3,0.859278779
ANDAMAN AND NICOBAR ISLANDS,01-03-2006,0,0,0,1,0,1,0,349645,3,0.858013128
ANDAMAN AND NICOBAR ISLANDS,01-04-2006,0,0,0,1,0,1,0,350161,3,0.856748753
ANDAMAN AND NICOBAR ISLANDS,01-05-2006,0,0,0,1,0,1,0,350677,3,0.855488099
ANDAMAN AND NICOBAR ISLANDS,01-06-2006,0,0,0,1,0,1,0,351195,3,0.854226285
ANDAMAN AND NICOBAR ISLANDS,01-07-2006,0,0,0,1,0,1,0,351713,3,0.852968187
ANDAMAN AND NICOBAR ISLANDS,01-08-2006,0,0,0,1,0,1,0,352231,3,0.85171379
ANDAMAN AND NICOBAR ISLANDS,01-09-2006,0,0,0,1,0,1,0,352751,3,0.850458255
ANDAMAN AND NICOBAR ISLANDS,01-10-2006,0,0,0,1,0,1,0,353271,3,0.849206417
ANDAMAN AND NICOBAR ISLANDS,01-11-2006,0,0,0,1,0,1,0,353792,3,0.847955861
ANDAMAN AND NICOBAR ISLANDS,01-12-2006,0,0,0,1,0,1,0,354314,3,0.846706594
ANDAMAN AND NICOBAR ISLANDS,01-01-2007,0,1,0,2,0,2,0,354787,4,1.127437026
ANDAMAN AND NICOBAR ISLANDS,01-02-2007,0,1,0,2,0,2,0,355310,4,1.12577749
ANDAMAN AND NICOBAR ISLANDS,01-03-2007,0,1,0,2,0,2,0,355834,4,1.124119674
ANDAMAN AND NICOBAR ISLANDS,01-04-2007,0,1,0,2,0,2,0,356359,4,1.122463583
ANDAMAN AND NICOBAR ISLANDS,01-05-2007,0,1,0,2,0,2,0,356885,4,1.120809224
ANDAMAN AND NICOBAR ISLANDS,01-06-2007,0,1,0,2,0,2,0,357411,4,1.119159735
ANDAMAN AND NICOBAR ISLANDS,01-07-2007,0,1,0,2,0,2,0,357938,4,1.117511971
ANDAMAN AND NICOBAR ISLANDS,01-08-2007,0,1,0,2,0,2,0,358466,4,1.11586594
ANDAMAN AND NICOBAR ISLANDS,01-09-2007,0,1,0,2,0,2,0,358995,4,1.114221647
ANDAMAN AND NICOBAR ISLANDS,01-10-2007,0,1,0,2,0,2,0,359525,4,1.112579097
ANDAMAN AND NICOBAR ISLANDS,01-11-2007,0,1,0,2,0,2,0,360055,4,1.110941384
ANDAMAN AND NICOBAR ISLANDS,01-12-2007,0,1,0,2,0,2,0,360586,4,1.109305408
ANDAMAN AND NICOBAR ISLANDS,01-01-2008,1,1,0,2,0,2,0,361066,7,1.938703727
ANDAMAN AND NICOBAR ISLANDS,01-02-2008,1,1,0,2,0,2,0,361599,7,1.935846062
ANDAMAN AND NICOBAR ISLANDS,01-03-2008,1,1,0,2,0,2,0,362132,7,1.932996808
ANDAMAN AND NICOBAR ISLANDS,01-04-2008,1,1,0,2,0,2,0,362666,7,1.930150607
ANDAMAN AND NICOBAR ISLANDS,01-05-2008,1,1,0,2,0,2,0,363201,7,1.927307469
ANDAMAN AND NICOBAR ISLANDS,01-06-2008,1,1,0,2,0,2,0,363737,7,1.924467404
ANDAMAN AND NICOBAR ISLANDS,01-07-2008,1,1,0,2,0,2,0,364273,7,1.921635696
ANDAMAN AND NICOBAR ISLANDS,01-08-2008,1,1,0,2,0,2,0,364811,7,1.918801791
ANDAMAN AND NICOBAR ISLANDS,01-09-2008,1,1,0,2,0,2,0,365349,7,1.915976231
ANDAMAN AND NICOBAR ISLANDS,01-10-2008,1,1,0,2,0,2,0,365888,7,1.913153752
ANDAMAN AND NICOBAR ISLANDS,01-11-2008,1,1,0,2,0,2,0,366427,7,1.910339577
ANDAMAN AND NICOBAR ISLANDS,01-12-2008,1,1,0,2,0,2,0,366968,7,1.907523272
ANDAMAN AND NICOBAR ISLANDS,01-01-2009,2,1,0,2,1,2,0,367457,8,2.177125487
ANDAMAN AND NICOBAR ISLANDS,01-02-2009,2,1,0,2,1,2,0,367999,8,2.173918951
ANDAMAN AND NICOBAR ISLANDS,01-03-2009,2,1,0,2,1,2,0,368542,8,2.170715956
ANDAMAN AND NICOBAR ISLANDS,01-04-2009,2,1,0,2,1,2,0,369085,8,2.167522386
ANDAMAN AND NICOBAR ISLANDS,01-05-2009,2,1,0,2,1,2,0,369630,8,2.164326489
ANDAMAN AND NICOBAR ISLANDS,01-06-2009,2,1,0,2,1,2,0,370175,8,2.161140001
ANDAMAN AND NICOBAR ISLANDS,01-07-2009,2,1,0,2,1,2,0,370721,8,2.157957062
ANDAMAN AND NICOBAR ISLANDS,01-08-2009,2,1,0,2,1,2,0,371268,8,2.154777681
ANDAMAN AND NICOBAR ISLANDS,01-09-2009,2,1,0,2,1,2,0,371815,8,2.151607654
ANDAMAN AND NICOBAR ISLANDS,01-10-2009,2,1,0,2,1,2,0,372364,8,2.148435402
ANDAMAN AND NICOBAR ISLANDS,01-11-2009,2,1,0,2,1,2,0,372913,8,2.14527249
ANDAMAN AND NICOBAR ISLANDS,01-12-2009,2,1,0,2,1,2,0,373463,8,2.142113141
ANDAMAN AND NICOBAR ISLANDS,01-01-2010,2,1,0,3,1,1,0,373961,7,1.871852947
ANDAMAN AND NICOBAR ISLANDS,01-02-2010,2,1,0,3,1,1,0,374513,7,1.869093997
ANDAMAN AND NICOBAR ISLANDS,01-03-2010,2,1,0,3,1,1,0,375065,7,1.866343167
ANDAMAN AND NICOBAR ISLANDS,01-04-2010,2,1,0,3,1,1,0,375618,7,1.863595461
ANDAMAN AND NICOBAR ISLANDS,01-05-2010,2,1,0,3,1,1,0,376172,7,1.860850887
ANDAMAN AND NICOBAR ISLANDS,01-06-2010,2,1,0,3,1,1,0,376727,7,1.858109453
ANDAMAN AND NICOBAR ISLANDS,01-07-2010,2,1,0,3,1,1,0,377283,7,1.855371167
ANDAMAN AND NICOBAR ISLANDS,01-08-2010,2,1,0,3,1,1,0,377839,7,1.85264094
ANDAMAN AND NICOBAR ISLANDS,01-09-2010,2,1,0,3,1,1,0,378397,7,1.849908958
ANDAMAN AND NICOBAR ISLANDS,01-10-2010,2,1,0,3,1,1,0,378955,7,1.847185022
ANDAMAN AND NICOBAR ISLANDS,01-11-2010,2,1,0,3,1,1,0,379514,7,1.844464236
ANDAMAN AND NICOBAR ISLANDS,01-12-2010,2,1,0,3,1,1,0,380073,7,1.841751453
ANDAMAN AND NICOBAR ISLANDS,01-01-2011,1,1,0,0,0,0,0,380581,3,0.788268463
ANDAMAN AND NICOBAR ISLANDS,01-02-2011,1,1,0,0,0,0,0,381142,3,0.787108217
ANDAMAN AND NICOBAR ISLANDS,01-03-2011,1,1,0,0,0,0,0,381705,3,0.785947263
ANDAMAN AND NICOBAR ISLANDS,01-04-2011,1,1,0,0,0,0,0,382268,3,0.784789729
ANDAMAN AND NICOBAR ISLANDS,01-05-2011,1,1,0,0,0,0,0,382831,3,0.783635599
ANDAMAN AND NICOBAR ISLANDS,01-06-2011,1,1,0,0,0,0,0,383396,3,0.782480777
ANDAMAN AND NICOBAR ISLANDS,01-07-2011,1,1,0,0,0,0,0,383962,3,0.781327319
ANDAMAN AND NICOBAR ISLANDS,01-08-2011,1,1,0,0,0,0,0,384528,3,0.780177256
ANDAMAN AND NICOBAR ISLANDS,01-09-2011,1,1,0,0,0,0,0,385095,3,0.779028551
ANDAMAN AND NICOBAR ISLANDS,01-10-2011,1,1,0,0,0,0,0,385663,3,0.777881207
ANDAMAN AND NICOBAR ISLANDS,01-11-2011,1,1,0,0,0,0,0,386232,3,0.776735226
ANDAMAN AND NICOBAR ISLANDS,01-12-2011,1,1,0,0,0,0,0,386802,3,0.775590612
ANDAMAN AND NICOBAR ISLANDS,01-01-2012,1,1,0,1,0,0,0,385909,4,1.03651379
ANDAMAN AND NICOBAR ISLANDS,01-02-2012,1,1,0,1,0,0,0,386359,4,1.035306541
ANDAMAN AND NICOBAR ISLANDS,01-03-2012,1,1,0,1,0,0,0,386810,4,1.034099429
ANDAMAN AND NICOBAR ISLANDS,01-04-2012,1,1,0,1,0,0,0,387262,4,1.03289246
ANDAMAN AND NICOBAR ISLANDS,01-05-2012,1,1,0,1,0,0,0,387714,4,1.031688306
ANDAMAN AND NICOBAR ISLANDS,01-06-2012,1,1,0,1,0,0,0,388166,4,1.030486957
ANDAMAN AND NICOBAR ISLANDS,01-07-2012,1,1,0,1,0,0,0,388619,4,1.029285753
ANDAMAN AND NICOBAR ISLANDS,01-08-2012,1,1,0,1,0,0,0,389073,4,1.028084704
ANDAMAN AND NICOBAR ISLANDS,01-09-2012,1,1,0,1,0,0,0,389527,4,1.026886455
ANDAMAN AND NICOBAR ISLANDS,01-10-2012,1,1,0,1,0,0,0,389981,4,1.025690995
ANDAMAN AND NICOBAR ISLANDS,01-11-2012,1,1,0,1,0,0,0,390436,4,1.024495692
ANDAMAN AND NICOBAR ISLANDS,01-12-2012,1,1,0,1,0,0,0,390892,4,1.023300554
ANDAMAN AND NICOBAR ISLANDS,01-01-2013,2,1,0,4,1,1,0,391311,9,2.299960901
ANDAMAN AND NICOBAR ISLANDS,01-02-2013,2,1,0,4,1,1,0,391768,9,2.297277981
ANDAMAN AND NICOBAR ISLANDS,01-03-2013,2,1,0,4,1,1,0,392225,9,2.294601313
ANDAMAN AND NICOBAR ISLANDS,01-04-2013,2,1,0,4,1,1,0,392683,9,2.291925039
ANDAMAN AND NICOBAR ISLANDS,01-05-2013,2,1,0,4,1,1,0,393141,9,2.289255
ANDAMAN AND NICOBAR ISLANDS,01-06-2013,2,1,0,4,1,1,0,393600,9,2.286585366
ANDAMAN AND NICOBAR ISLANDS,01-07-2013,2,1,0,4,1,1,0,394059,9,2.283921951
ANDAMAN AND NICOBAR ISLANDS,01-08-2013,2,1,0,4,1,1,0,394519,9,2.281258951
ANDAMAN AND NICOBAR ISLANDS,01-09-2013,2,1,0,4,1,1,0,394979,9,2.278602154
ANDAMAN AND NICOBAR ISLANDS,01-10-2013,2,1,0,4,1,1,0,395440,9,2.275945782
ANDAMAN AND NICOBAR ISLANDS,01-11-2013,2,1,0,4,1,1,0,395902,9,2.273289855
ANDAMAN AND NICOBAR ISLANDS,01-12-2013,2,1,0,4,1,1,0,396364,9,2.270640119
ANDAMAN AND NICOBAR ISLANDS,01-01-2014,3,1,0,3,2,1,0,396790,10,2.520224804
ANDAMAN AND NICOBAR ISLANDS,01-02-2014,3,1,0,3,2,1,0,397253,10,2.517287472
ANDAMAN AND NICOBAR ISLANDS,01-03-2014,3,1,0,3,2,1,0,397717,10,2.514350656
ANDAMAN AND NICOBAR ISLANDS,01-04-2014,3,1,0,3,2,1,0,398181,10,2.511420686
ANDAMAN AND NICOBAR ISLANDS,01-05-2014,3,1,0,3,2,1,0,398645,10,2.508497535
ANDAMAN AND NICOBAR ISLANDS,01-06-2014,3,1,0,3,2,1,0,399111,10,2.505568626
ANDAMAN AND NICOBAR ISLANDS,01-07-2014,3,1,0,3,2,1,0,399576,10,2.502652812
ANDAMAN AND NICOBAR ISLANDS,01-08-2014,3,1,0,3,2,1,0,400043,10,2.499731279
ANDAMAN AND NICOBAR ISLANDS,01-09-2014,3,1,0,3,2,1,0,400510,10,2.496816559
ANDAMAN AND NICOBAR ISLANDS,01-10-2014,3,1,0,3,2,1,0,400977,10,2.493908628
ANDAMAN AND NICOBAR ISLANDS,01-11-2014,3,1,0,3,2,1,0,401445,10,2.491001258
ANDAMAN AND NICOBAR ISLANDS,01-12-2014,3,1,0,3,2,1,0,401913,10,2.488100659
ANDAMAN AND NICOBAR ISLANDS,01-01-2015,3,2,0,5,2,1,0,402345,13,3.231057923
ANDAMAN AND NICOBAR ISLANDS,01-02-2015,3,2,0,5,2,1,0,402815,13,3.227287961
ANDAMAN AND NICOBAR ISLANDS,01-03-2015,3,2,0,5,2,1,0,403285,13,3.223526786
ANDAMAN AND NICOBAR ISLANDS,01-04-2015,3,2,0,5,2,1,0,403755,13,3.219774368
ANDAMAN AND NICOBAR ISLANDS,01-05-2015,3,2,0,5,2,1,0,404226,13,3.21602272
ANDAMAN AND NICOBAR ISLANDS,01-06-2015,3,2,0,5,2,1,0,404698,13,3.212271867
ANDAMAN AND NICOBAR ISLANDS,01-07-2015,3,2,0,5,2,1,0,405170,13,3.208529753
ANDAMAN AND NICOBAR ISLANDS,01-08-2015,3,2,0,5,2,1,0,405643,13,3.204788447
ANDAMAN AND NICOBAR ISLANDS,01-09-2015,3,2,0,5,2,1,0,406117,13,3.201047974
ANDAMAN AND NICOBAR ISLANDS,01-10-2015,3,2,0,5,2,1,0,406591,13,3.197316222
ANDAMAN AND NICOBAR ISLANDS,01-11-2015,3,2,0,5,2,1,0,407065,13,3.193593161
ANDAMAN AND NICOBAR ISLANDS,01-12-2015,3,2,0,5,2,1,0,407540,13,3.189870933
ANDAMAN AND NICOBAR ISLANDS,01-01-2016,2,2,0,4,1,1,0,407978,10,2.45111256
ANDAMAN AND NICOBAR ISLANDS,01-02-2016,2,2,0,4,1,1,0,408454,10,2.448256107
ANDAMAN AND NICOBAR ISLANDS,01-03-2016,2,2,0,4,1,1,0,408931,10,2.445400324
ANDAMAN AND NICOBAR ISLANDS,01-04-2016,2,2,0,4,1,1,0,409408,10,2.442551196
ANDAMAN AND NICOBAR ISLANDS,01-05-2016,2,2,0,4,1,1,0,409886,10,2.439702747
ANDAMAN AND NICOBAR ISLANDS,01-06-2016,2,2,0,4,1,1,0,410364,10,2.436860933
ANDAMAN AND NICOBAR ISLANDS,01-07-2016,2,2,0,4,1,1,0,410843,10,2.434019808
ANDAMAN AND NICOBAR ISLANDS,01-08-2016,2,2,0,4,1,1,0,411322,10,2.4311853
ANDAMAN AND NICOBAR ISLANDS,01-09-2016,2,2,0,4,1,1,0,411802,10,2.428351489
ANDAMAN AND NICOBAR ISLANDS,01-10-2016,2,2,0,4,1,1,0,412283,10,2.425518394
ANDAMAN AND NICOBAR ISLANDS,01-11-2016,2,2,0,4,1,1,0,412764,10,2.422691901
ANDAMAN AND NICOBAR ISLANDS,01-12-2016,2,2,0,4,1,1,0,413246,10,2.419866133
ANDAMAN AND NICOBAR ISLANDS,01-01-2017,1,0,0,3,1,0,0,413689,6,1.450364888
ANDAMAN AND NICOBAR ISLANDS,01-02-2017,1,0,0,3,1,0,0,414172,6,1.448673498
ANDAMAN AND NICOBAR ISLANDS,01-03-2017,1,0,0,3,1,0,0,414655,6,1.446986049
ANDAMAN AND NICOBAR ISLANDS,01-04-2017,1,0,0,3,1,0,0,415139,6,1.445299044
ANDAMAN AND NICOBAR ISLANDS,01-05-2017,1,0,0,3,1,0,0,415623,6,1.443615969
ANDAMAN AND NICOBAR ISLANDS,01-06-2017,1,0,0,3,1,0,0,416109,6,1.441929879
ANDAMAN AND NICOBAR ISLANDS,01-07-2017,1,0,0,3,1,0,0,416594,6,1.44025118
ANDAMAN AND NICOBAR ISLANDS,01-08-2017,1,0,0,3,1,0,0,417080,6,1.438572936
ANDAMAN AND NICOBAR ISLANDS,01-09-2017,1,0,0,3,1,0,0,417567,6,1.436895157
ANDAMAN AND NICOBAR ISLANDS,01-10-2017,1,0,0,3,1,0,0,418054,6,1.435221287
ANDAMAN AND NICOBAR ISLANDS,01-11-2017,1,0,0,3,1,0,0,418542,6,1.433547888
ANDAMAN AND NICOBAR ISLANDS,01-12-2017,1,0,0,3,1,0,0,419031,6,1.431874969
ANDAMAN AND NICOBAR ISLANDS,01-01-2018,2,0,0,3,0,0,0,419481,6,1.430338919
ANDAMAN AND NICOBAR ISLANDS,01-02-2018,2,0,0,3,0,0,0,419971,6,1.428670075
ANDAMAN AND NICOBAR ISLANDS,01-03-2018,2,0,0,3,0,0,0,420461,6,1.427005121
ANDAMAN AND NICOBAR ISLANDS,01-04-2018,2,0,0,3,0,0,0,420951,6,1.425344042
ANDAMAN AND NICOBAR ISLANDS,01-05-2018,2,0,0,3,0,0,0,421443,6,1.423680071
ANDAMAN AND NICOBAR ISLANDS,01-06-2018,2,0,0,3,0,0,0,421934,6,1.42202335
ANDAMAN AND NICOBAR ISLANDS,01-07-2018,2,0,0,3,0,0,0,422427,6,1.420363755
ANDAMAN AND NICOBAR ISLANDS,01-08-2018,2,0,0,3,0,0,0,422920,6,1.41870803
ANDAMAN AND NICOBAR ISLANDS,01-09-2018,2,0,0,3,0,0,0,423413,6,1.41705616
ANDAMAN AND NICOBAR ISLANDS,01-10-2018,2,0,0,3,0,0,0,423907,6,1.415404794
ANDAMAN AND NICOBAR ISLANDS,01-11-2018,2,0,0,3,0,0,0,424402,6,1.413753941
ANDAMAN AND NICOBAR ISLANDS,01-12-2018,2,0,0,3,0,0,0,424897,6,1.412106934
ANDAMAN AND NICOBAR ISLANDS,01-01-2019,1,0,0,2,0,0,0,425354,4,0.940393178
ANDAMAN AND NICOBAR ISLANDS,01-02-2019,1,0,0,2,0,0,0,425850,4,0.939297875
ANDAMAN AND NICOBAR ISLANDS,01-03-2019,1,0,0,2,0,0,0,426347,4,0.938202919
ANDAMAN AND NICOBAR ISLANDS,01-04-2019,1,0,0,2,0,0,0,426845,4,0.937108318
ANDAMAN AND NICOBAR ISLANDS,01-05-2019,1,0,0,2,0,0,0,427343,4,0.936016268
ANDAMAN AND NICOBAR ISLANDS,01-06-2019,1,0,0,2,0,0,0,427842,4,0.934924575
ANDAMAN AND NICOBAR ISLANDS,01-07-2019,1,0,0,2,0,0,0,428341,4,0.933835426
ANDAMAN AND NICOBAR ISLANDS,01-08-2019,1,0,0,2,0,0,0,428841,4,0.932746636
ANDAMAN AND NICOBAR ISLANDS,01-09-2019,1,0,0,2,0,0,0,429341,4,0.931660382
ANDAMAN AND NICOBAR ISLANDS,01-10-2019,1,0,0,2,0,0,0,429842,4,0.93057449
ANDAMAN AND NICOBAR ISLANDS,01-11-2019,1,0,0,2,0,0,0,430344,4,0.929488967
ANDAMAN AND NICOBAR ISLANDS,01-12-2019,1,0,0,2,0,0,0,430846,4,0.928405973
ANDAMAN AND NICOBAR ISLANDS,01-01-2020,5,8,0,4,0,8,0,431309,24,5.564456109
ANDAMAN AND NICOBAR ISLANDS,01-02-2020,5,8,0,4,0,8,0,431812,24,5.557974304
ANDAMAN AND NICOBAR ISLANDS,01-03-2020,5,8,0,4,0,8,0,432316,24,5.55149474
ANDAMAN AND NICOBAR ISLANDS,01-04-2020,5,8,0,4,0,8,0,432821,24,5.545017455
ANDAMAN AND NICOBAR ISLANDS,01-05-2020,5,8,0,4,0,8,0,433326,24,5.538555268
ANDAMAN AND NICOBAR ISLANDS,01-06-2020,5,8,0,4,0,8,0,433832,24,5.532095373
ANDAMAN AND NICOBAR ISLANDS,01-07-2020,5,8,0,4,0,8,0,434338,24,5.52565053
ANDAMAN AND NICOBAR ISLANDS,01-08-2020,5,8,0,4,0,8,0,434845,24,5.519207994
ANDAMAN AND NICOBAR ISLANDS,01-09-2020,5,8,0,4,0,8,0,435352,24,5.512780463
ANDAMAN AND NICOBAR ISLANDS,01-10-2020,5,8,0,4,0,8,0,435860,24,5.506355252
ANDAMAN AND NICOBAR ISLANDS,01-11-2020,5,8,0,4,0,8,0,436369,24,5.499932397
ANDAMAN AND NICOBAR ISLANDS,01-12-2020,5,8,0,4,0,8,0,436878,24,5.493524508
ANDAMAN AND NICOBAR ISLANDS,01-01-2021,6,10,0,3,0,8,0,437347,28,6.402238954
ANDAMAN AND NICOBAR ISLANDS,01-02-2021,6,10,0,3,0,8,0,437857,28,6.394781858
ANDAMAN AND NICOBAR ISLANDS,01-03-2021,6,10,0,3,0,8,0,438368,28,6.387327542
ANDAMAN AND NICOBAR ISLANDS,01-04-2021,6,10,0,3,0,8,0,438880,28,6.379876048
ANDAMAN AND NICOBAR ISLANDS,01-05-2021,6,10,0,3,0,8,0,439392,28,6.37244192
ANDAMAN AND NICOBAR ISLANDS,01-06-2021,6,10,0,3,0,8,0,439905,28,6.365010627
ANDAMAN AND NICOBAR ISLANDS,01-07-2021,6,10,0,3,0,8,0,440418,28,6.357596647
ANDAMAN AND NICOBAR ISLANDS,01-08-2021,6,10,0,3,0,8,0,440932,28,6.350185516
ANDAMAN AND NICOBAR ISLANDS,01-09-2021,6,10,0,3,0,8,0,441447,28,6.342777276
ANDAMAN AND NICOBAR ISLANDS,01-10-2021,6,10,0,3,0,8,0,441962,28,6.3353863
ANDAMAN AND NICOBAR ISLANDS,01-11-2021,6,10,0,3,0,8,0,442478,28,6.327998228
ANDAMAN AND NICOBAR ISLANDS,01-12-2021,6,10,0,3,0,8,0,442994,28,6.320627367
ANDHRA PRADESH,01-01-2001,73,64,35,295,189,483,1,41439368,1139,2.748594042
ANDHRA PRADESH,01-02-2001,73,64,35,295,189,483,1,41500491,1139,2.744545842
ANDHRA PRADESH,01-03-2001,73,64,35,295,189,483,1,41561704,1139,2.740503614
ANDHRA PRADESH,01-04-2001,73,64,35,295,189,483,1,41623008,1139,2.736467292
ANDHRA PRADESH,01-05-2001,73,64,35,295,189,483,1,41684402,1139,2.732436944
ANDHRA PRADESH,01-06-2001,73,64,35,295,189,483,1,41745886,1139,2.728412567
ANDHRA PRADESH,01-07-2001,73,64,35,295,189,483,1,41807461,1139,2.724394098
