STATE,YEAR,RAPE,K&A,DD,AoW,AoM,DV,WT,STATE_POPULATION,TOTAL_CRIME,CRIME_RATE
WEST BENGAL,2016-01-01,92,374,45,348,55,1608,7,97846866,2531,2.58669501
WEST BENGAL,2017-01-01,90,353,42,319,37,1400,6,99216722,2247,2.264739204
WEST BENGAL,2018-01-01,89,354,37,283,33,1413,8,100605756,2217,2.20365125
WEST BENGAL,2019-01-01,89,354,37,283,33,1413,8,102014237,2217,2.173226076
WEST BENGAL,2001-01-02,59,58,22,80,4,322,0,76700732,544,0.709250076
WEST BENGAL,2002-01-02,63,58,23,80,3,339,0,78058335,566,0.725098735
WEST BENGAL,2003-01-02,84,67,27,99,6,412,0,79439968,695,0.874874471
WEST BENGAL,2004-01-02,123,85,33,130,5,528,1,80846055,905,1.119411454
WEST BENGAL,2005-01-02,140,87,37,131,4,578,5,82277031,983,1.194744132
WEST BENGAL,2006-01-02,144,100,37,153,5,618,0,83733334,1058,1.263535022
WEST BENGAL,2007-01-02,176,132,38,190,8,825,0,85215414,1369,1.606516868
WEST BENGAL,2008-01-02,189,159,38,200,8,1139,0,86723727,1732,1.99714664
WEST BENGAL,2009-01-02,195,182,42,162,9,1343,0,88258737,1933,2.190151441
WEST BENGAL,2010-01-02,193,230,42,205,14,1483,1,89820917,2168,2.413691679
WEST BENGAL,2011-01-02,197,309,42,0,17,1648,8,91410747,2221,2.42969243
WEST BENGAL,2012-01-02,170,347,49,279,46,1655,9,92661990,2557,2.759491783
WEST BENGAL,2013-01-02,140,319,40,409,48,1510,9,93959259,2476,2.635184681
WEST BENGAL,2014-01-02,122,415,0,472,87,1940,7,95274688,3043,3.193922818
WEST BENGAL,2015-01-02,100,328,42,422,56,1680,8,96608534,2637,2.729572524
WEST BENGAL,2016-01-02,92,374,45,348,55,1608,7,97961053,2531,2.583679863
WEST BENGAL,2017-01-02,90,353,42,319,37,1400,6,99332508,2247,2.262099332
WEST BENGAL,2018-01-02,89,354,37,283,33,1413,8,100723163,2217,2.201082585
WEST BENGAL,2019-01-02,89,354,37,283,33,1413,8,102133288,2217,2.170692869
WEST BENGAL,2001-01-03,59,58,22,80,4,322,0,76813866,544,0.708205469
WEST BENGAL,2002-01-03,63,58,23,80,3,339,0,78173472,566,0.724030781
WEST BENGAL,2003-01-03,84,67,27,99,6,412,0,79557142,695,0.873585931
WEST BENGAL,2004-01-03,123,85,33,130,5,528,1,80965303,905,1.117762753
WEST BENGAL,2005-01-03,140,87,37,131,4,578,5,82398390,983,1.192984475
WEST BENGAL,2006-01-03,144,100,37,153,5,618,0,83856840,1058,1.261674063
WEST BENGAL,2007-01-03,176,132,38,190,8,825,0,85341106,1369,1.604150759
WEST BENGAL,2008-01-03,189,159,38,200,8,1139,0,86851645,1732,1.994205176
WEST BENGAL,2009-01-03,195,182,42,162,9,1343,0,88388919,1933,2.186925716
WEST BENGAL,2010-01-03,193,230,42,205,14,1483,1,89953403,2168,2.410136724
WEST BENGAL,2011-01-03,197,309,42,0,17,1648,8,91545578,2221,2.426113908
WEST BENGAL,2012-01-03,170,347,49,279,46,1655,9,92770127,2557,2.756275196
WEST BENGAL,2013-01-03,140,319,40,409,48,1510,9,94068909,2476,2.632113018
WEST BENGAL,2014-01-03,122,415,0,472,87,1940,7,95385874,3043,3.19019984
WEST BENGAL,2015-01-03,100,328,42,422,56,1680,8,96721276,2637,2.72639083
WEST BENGAL,2016-01-03,92,374,45,348,55,1608,7,98075374,2531,2.580668211
WEST BENGAL,2017-01-03,90,353,42,319,37,1400,6,99448429,2247,2.25946254
WEST BENGAL,2018-01-03,89,354,37,283,33,1413,8,100840707,2217,2.198516914
WEST BENGAL,2019-01-03,89,354,37,283,33,1413,8,102252477,2217,2.168162635
WEST BENGAL,2001-01-04,59,58,22,80,4,322,0,76927166,544,0.707162409
WEST BENGAL,2002-01-04,63,58,23,80,3,339,0,78288777,566,0.722964417
WEST BENGAL,2003-01-04,84,67,27,99,6,412,0,79674489,695,0.872299288
WEST BENGAL,2004-01-04,123,85,33,130,5,528,1,81084727,905,1.116116479
WEST BENGAL,2005-01-04,140,87,37,131,4,578,5,82519927,983,1.191227423
WEST BENGAL,2006-01-04,144,100,37,153,5,618,0,83980529,1058,1.259815832
WEST BENGAL,2007-01-04,176,132,38,190,8,825,0,85466984,1369,1.601788124
WEST BENGAL,2008-01-04,189,159,38,200,8,1139,0,86979751,1732,1.99126806
WEST BENGAL,2009-01-04,195,182,42,162,9,1343,0,88519292,1933,2.183704768
WEST BENGAL,2010-01-04,193,230,42,205,14,1483,1,90086084,2168,2.406587015
WEST BENGAL,2011-01-04,197,309,42,0,17,1648,8,91680608,2221,2.422540653
WEST BENGAL,2012-01-04,170,347,49,279,46,1655,9,92878390,2557,2.753062365
WEST BENGAL,2013-01-04,140,319,40,409,48,1510,9,94178688,2476,2.629044907
WEST BENGAL,2014-01-04,122,415,0,472,87,1940,7,95497189,3043,3.186481227
WEST BENGAL,2015-01-04,100,328,42,422,56,1680,8,96834150,2637,2.723212833
WEST BENGAL,2016-01-04,92,374,45,348,55,1608,7,98189828,2531,2.577660081
WEST BENGAL,2017-01-04,90,353,42,319,37,1400,6,99564485,2247,2.256828828
WEST BENGAL,2018-01-04,89,354,37,283,33,1413,8,100958388,2217,2.195954238
WEST BENGAL,2019-01-04,89,354,37,283,33,1413,8,102371806,2217,2.165635331
WEST BENGAL,2001-01-05,59,58,22,80,4,322,0,77040634,544,0.706120876
WEST BENGAL,2002-01-05,63,58,23,80,3,339,0,78404253,566,0.721899614
WEST BENGAL,2003-01-05,84,67,27,99,6,412,0,79792009,695,0.87101454
WEST BENGAL,2004-01-05,123,85,33,130,5,528,1,81204327,905,1.114472631
WEST BENGAL,2005-01-05,140,87,37,131,4,578,5,82641644,983,1.189472949
WEST BENGAL,2006-01-05,144,100,37,153,5,618,0,84104401,1058,1.25796033
WEST BENGAL,2007-01-05,176,132,38,190,8,825,0,85593048,1369,1.599428963
WEST BENGAL,2008-01-05,189,159,38,200,8,1139,0,87108046,1732,1.988335268
WEST BENGAL,2009-01-05,195,182,42,162,9,1343,0,88649858,1933,2.180488546
WEST BENGAL,2010-01-05,193,230,42,205,14,1483,1,90218961,2168,2.403042527
WEST BENGAL,2011-01-05,197,309,42,0,17,1648,8,91815837,2221,2.418972666
WEST BENGAL,2012-01-05,170,347,49,279,46,1655,9,92986779,2557,2.749853288
WEST BENGAL,2013-01-05,140,319,40,409,48,1510,9,94288594,2476,2.625980402
WEST BENGAL,2014-01-05,122,415,0,472,87,1940,7,95608634,3043,3.182766946
WEST BENGAL,2015-01-05,100,328,42,422,56,1680,8,96947155,2637,2.720038561
WEST BENGAL,2016-01-05,92,374,45,348,55,1608,7,98304415,2531,2.574655472
WEST BENGAL,2017-01-05,90,353,42,319,37,1400,6,99680677,2247,2.254198173
WEST BENGAL,2018-01-05,89,354,37,283,33,1413,8,101076206,2217,2.193394556
WEST BENGAL,2019-01-05,89,354,37,283,33,1413,8,102491274,2217,2.163110979
WEST BENGAL,2001-01-06,59,58,22,80,4,322,0,77154268,544,0.705080891
WEST BENGAL,2002-01-06,63,58,23,80,3,339,0,78519900,566,0.720836374
WEST BENGAL,2003-01-06,84,67,27,99,6,412,0,79909702,695,0.869731688
WEST BENGAL,2004-01-06,123,85,33,130,5,528,1,81324103,905,1.112831211
WEST BENGAL,2005-01-06,140,87,37,131,4,578,5,82763540,983,1.187721067
WEST BENGAL,2006-01-06,144,100,37,153,5,618,0,84228455,1058,1.256107571
WEST BENGAL,2007-01-06,176,132,38,190,8,825,0,85719298,1369,1.597073275
WEST BENGAL,2008-01-06,189,159,38,200,8,1139,0,87236530,1732,1.985406801
WEST BENGAL,2009-01-06,195,182,42,162,9,1343,0,88780617,1933,2.177277051
WEST BENGAL,2010-01-06,193,230,42,205,14,1483,1,90352034,2168,2.399503259
WEST BENGAL,2011-01-06,197,309,42,0,17,1648,8,91951265,2221,2.415409946
WEST BENGAL,2012-01-06,170,347,49,279,46,1655,9,93095294,2557,2.746647967
WEST BENGAL,2013-01-06,140,319,40,409,48,1510,9,94398629,2476,2.622919449
WEST BENGAL,2014-01-06,122,415,0,472,87,1940,7,95720209,3043,3.179056995
WEST BENGAL,2015-01-06,100,328,42,422,56,1680,8,97060292,2637,2.716867986
WEST BENGAL,2016-01-06,92,374,45,348,55,1608,7,98419137,2531,2.571654332
WEST BENGAL,2017-01-06,90,353,42,319,37,1400,6,99797004,2247,2.251570598
WEST BENGAL,2018-01-06,89,354,37,283,33,1413,8,101194162,2217,2.190837847
WEST BENGAL,2019-01-06,89,354,37,283,33,1413,8,102610881,2217,2.160589577
WEST BENGAL,2001-01-07,59,58,22,80,4,322,0,77268071,544,0.704042424
WEST BENGAL,2002-01-07,63,58,23,80,3,339,0,78635716,566,0.719774714
WEST BENGAL,2003-01-07,84,67,27,99,6,412,0,80027569,695,0.868450721
WEST BENGAL,2004-01-07,123,85,33,130,5,528,1,81444056,905,1.111192203
WEST BENGAL,2005-01-07,140,87,37,131,4,578,5,82885617,983,1.185971747
WEST BENGAL,2006-01-07,144,100,37,153,5,618,0,84352692,1058,1.25425754
WEST BENGAL,2007-01-07,176,132,38,190,8,825,0,85845734,1369,1.594721061
WEST BENGAL,2008-01-07,189,159,38,200,8,1139,0,87365204,1732,1.982482637
WEST BENGAL,2009-01-07,195,182,42,162,9,1343,0,88911568,1933,2.174070308
WEST BENGAL,2010-01-07,193,230,42,205,14,1483,1,90485303,2168,2.395969211
WEST BENGAL,2011-01-07,197,309,42,0,17,1648,8,92086893,2221,2.411852466
WEST BENGAL,2012-01-07,170,347,49,279,46,1655,9,93203937,2557,2.743446342
WEST BENGAL,2013-01-07,140,319,40,409,48,1510,9,94508792,2476,2.619862076
WEST BENGAL,2014-01-07,122,415,0,472,87,1940,7,95831915,3043,3.175351343
WEST BENGAL,2015-01-07,100,328,42,422,56,1680,8,97173562,2637,2.713701078
WEST BENGAL,2016-01-07,92,374,45,348,55,1608,7,98533992,2531,2.568656713
WEST BENGAL,2017-01-07,90,353,42,319,37,1400,6,99913467,2247,2.248946081
WEST BENGAL,2018-01-07,89,354,37,283,33,1413,8,101312256,2217,2.18828411
WEST BENGAL,2019-01-07,89,354,37,283,33,1413,8,102730628,2217,2.158071106
WEST BENGAL,2001-01-08,59,58,22,80,4,322,0,77382041,544,0.703005495
WEST BENGAL,2002-01-08,63,58,23,80,3,339,0,78751704,566,0.718714607
WEST BENGAL,2003-01-08,84,67,27,99,6,412,0,80145610,695,0.867171639
WEST BENGAL,2004-01-08,123,85,33,130,5,528,1,81564186,905,1.109555608
WEST BENGAL,2005-01-08,140,87,37,131,4,578,5,83007873,983,1.184225019
WEST BENGAL,2006-01-08,144,100,37,153,5,618,0,84477112,1058,1.252410239
WEST BENGAL,2007-01-08,176,132,38,190,8,825,0,85972356,1369,1.59237232
WEST BENGAL,2008-01-08,189,159,38,200,8,1139,0,87494068,1732,1.979562774
WEST BENGAL,2009-01-08,195,182,42,162,9,1343,0,89042713,1933,2.170868266
WEST BENGAL,2010-01-08,193,230,42,205,14,1483,1,90618769,2168,2.392440356
WEST BENGAL,2011-01-08,197,309,42,0,17,1648,8,92222721,2221,2.408300228
WEST BENGAL,2012-01-08,170,347,49,279,46,1655,9,93312706,2557,2.740248472
WEST BENGAL,2013-01-08,140,319,40,409,48,1510,9,94619084,2476,2.616808254
WEST BENGAL,2014-01-08,122,415,0,472,87,1940,7,95943751,3043,3.171650022
WEST BENGAL,2015-01-08,100,328,42,422,56,1680,8,97286963,2637,2.710537896
WEST BENGAL,2016-01-08,92,374,45,348,55,1608,7,98648981,2531,2.565662589
WEST BENGAL,2017-01-08,90,353,42,319,37,1400,6,100030066,2247,2.24632462
WEST BENGAL,2018-01-08,89,354,37,283,33,1413,8,101430487,2217,2.185733368
WEST BENGAL,2019-01-08,89,354,37,283,33,1413,8,102850515,2217,2.155555565
WEST BENGAL,2001-01-09,59,58,22,80,4,322,0,77496180,544,0.701970084
WEST BENGAL,2002-01-09,63,58,23,80,3,339,0,78867863,566,0.717656062
WEST BENGAL,2003-01-09,84,67,27,99,6,412,0,80263824,695,0.865894453
WEST BENGAL,2004-01-09,123,85,33,130,5,528,1,81684494,905,1.107921413
WEST BENGAL,2005-01-09,140,87,37,131,4,578,5,83130310,983,1.182480854
WEST BENGAL,2006-01-09,144,100,37,153,5,618,0,84601715,1058,1.250565665
WEST BENGAL,2007-01-09,176,132,38,190,8,825,0,86099166,1369,1.590027016
WEST BENGAL,2008-01-09,189,159,38,200,8,1139,0,87623122,1732,1.976647214
WEST BENGAL,2009-01-09,195,182,42,162,9,1343,0,89174051,1933,2.167670952
WEST BENGAL,2010-01-09,193,230,42,205,14,1483,1,90752432,2168,2.388916696
WEST BENGAL,2011-01-09,197,309,42,0,17,1648,8,92358750,2221,2.404753204
WEST BENGAL,2012-01-09,170,347,49,279,46,1655,9,93421602,2557,2.737054327
WEST BENGAL,2013-01-09,140,319,40,409,48,1510,9,94729504,2476,2.613758011
WEST BENGAL,2014-01-09,122,415,0,472,87,1940,7,96055717,3043,3.167953033
WEST BENGAL,2015-01-09,100,328,42,422,56,1680,8,97400497,2637,2.707378382
WEST BENGAL,2016-01-09,92,374,45,348,55,1608,7,98764104,2531,2.56267196
WEST BENGAL,2017-01-09,90,353,42,319,37,1400,6,100146802,2247,2.243706194
WEST BENGAL,2018-01-09,89,354,37,283,33,1413,8,101548857,2217,2.183185577
WEST BENGAL,2019-01-09,89,354,37,283,33,1413,8,102970541,2217,2.153042976
WEST BENGAL,2001-01-10,59,58,22,80,4,322,0,77610487,544,0.700936202
WEST BENGAL,2002-01-10,63,58,23,80,3,339,0,78984193,566,0.71659908
WEST BENGAL,2003-01-10,84,67,27,99,6,412,0,80382214,695,0.864619131
WEST BENGAL,2004-01-10,123,85,33,130,5,528,1,81804978,905,1.106289644
WEST BENGAL,2005-01-10,140,87,37,131,4,578,5,83252927,983,1.180739267
WEST BENGAL,2006-01-10,144,100,37,153,5,618,0,84726503,1058,1.248723791
WEST BENGAL,2007-01-10,176,132,38,190,8,825,0,86226162,1369,1.587685185
WEST BENGAL,2008-01-10,189,159,38,200,8,1139,0,87752366,1732,1.973735956
WEST BENGAL,2009-01-10,195,182,42,162,9,1343,0,89305582,1933,2.164478364
WEST BENGAL,2010-01-10,193,230,42,205,14,1483,1,90886291,2168,2.385398255
WEST BENGAL,2011-01-10,197,309,42,0,17,1648,8,92494979,2221,2.401211421
WEST BENGAL,2012-01-10,170,347,49,279,46,1655,9,93530625,2557,2.733863908
WEST BENGAL,2013-01-10,140,319,40,409,48,1510,9,94840054,2476,2.610711293
WEST BENGAL,2014-01-10,122,415,0,472,87,1940,7,96167814,3043,3.164260342
WEST BENGAL,2015-01-10,100,328,42,422,56,1680,8,97514164,2637,2.704222537
WEST BENGAL,2016-01-10,92,374,45,348,55,1608,7,98879362,2531,2.559684801
WEST BENGAL,2017-01-10,90,353,42,319,37,1400,6,100263673,2247,2.241090849
WEST BENGAL,2018-01-10,89,354,37,283,33,1413,8,101667364,2217,2.180640781
WEST BENGAL,2019-01-10,89,354,37,283,33,1413,8,103090708,2217,2.150533295
WEST BENGAL,2001-01-11,59,58,22,80,4,322,0,77724962,544,0.699903848
WEST BENGAL,2002-01-11,63,58,23,80,3,339,0,79100695,566,0.71554365
WEST BENGAL,2003-01-11,84,67,27,99,6,412,0,80500777,695,0.863345704
WEST BENGAL,2004-01-11,123,85,33,130,5,528,1,81925641,905,1.104660261
WEST BENGAL,2005-01-11,140,87,37,131,4,578,5,83375725,983,1.179000243
WEST BENGAL,2006-01-11,144,100,37,153,5,618,0,84851475,1058,1.24688463
WEST BENGAL,2007-01-11,176,132,38,190,8,825,0,86353346,1369,1.585346791
WEST BENGAL,2008-01-11,189,159,38,200,8,1139,0,87881800,1732,1.970829
WEST BENGAL,2009-01-11,195,182,42,162,9,1343,0,89437308,1933,2.161290454
WEST BENGAL,2010-01-11,193,230,42,205,14,1483,1,91020349,2168,2.381884956
WEST BENGAL,2011-01-11,197,309,42,0,17,1648,8,92631409,2221,2.397674853
WEST BENGAL,2012-01-11,170,347,49,279,46,1655,9,93639775,2557,2.730677215
WEST BENGAL,2013-01-11,140,319,40,409,48,1510,9,94950732,2476,2.607668154
WEST BENGAL,2014-01-11,122,415,0,472,87,1940,7,96280042,3043,3.160571949
WEST BENGAL,2015-01-11,100,328,42,422,56,1680,8,97627963,2637,2.701070389
WEST BENGAL,2016-01-11,92,374,45,348,55,1608,7,98994754,2531,2.556701136
WEST BENGAL,2017-01-11,90,353,42,319,37,1400,6,100380681,2247,2.238478538
WEST BENGAL,2018-01-11,89,354,37,283,33,1413,8,101786010,2217,2.178098935
WEST BENGAL,2019-01-11,89,354,37,283,33,1413,8,103211015,2217,2.148026545
WEST BENGAL,2001-01-12,59,58,22,80,4,322,0,77839607,544,0.698873004
WEST BENGAL,2002-01-12,63,58,23,80,3,339,0,79217368,566,0.714489782
WEST BENGAL,2003-01-12,84,67,27,99,6,412,0,80619516,695,0.862074141
WEST BENGAL,2004-01-12,123,85,33,130,5,528,1,82046481,905,1.103033292
WEST BENGAL,2005-01-12,140,87,37,131,4,578,5,83498704,983,1.177263781
WEST BENGAL,2006-01-12,144,100,37,153,5,618,0,84976631,1058,1.245048183
WEST BENGAL,2007-01-12,176,132,38,190,8,825,0,86480717,1369,1.583011852
WEST BENGAL,2008-01-12,189,159,38,200,8,1139,0,88011426,1732,1.967926301
WEST BENGAL,2009-01-12,195,182,42,162,9,1343,0,89569228,1933,2.158107246
WEST BENGAL,2010-01-12,193,230,42,205,14,1483,1,91154604,2168,2.378376851
WEST BENGAL,2011-01-12,197,309,42,0,17,1648,8,92768040,2221,2.3941435
WEST BENGAL,2012-01-12,170,347,49,279,46,1655,9,93749052,2557,2.727494247
WEST BENGAL,2013-01-12,140,319,40,409,48,1510,9,95061539,2476,2.604628566
WEST BENGAL,2014-01-12,122,415,0,472,87,1940,7,96392401,3043,3.156887855
WEST BENGAL,2015-01-12,100,328,42,422,56,1680,8,97741894,2637,2.697921937
WEST BENGAL,2016-01-12,92,374,45,348,55,1608,7,99110281,2531,2.55372094
WEST BENGAL,2017-01-12,90,353,42,319,37,1400,6,100497825,2247,2.235869284
WEST BENGAL,2018-01-12,89,354,37,283,33,1413,8,101904794,2217,2.175560062
WEST BENGAL,2019-01-12,89,354,37,283,33,1413,8,103331462,2217,2.145522726
