STATE,YEAR,RAPE,K&A,DD,AoW,AoM,DV,WT,STATE_POPULATION,TOTAL_CRIME,CRIME_RATE
KERALA,2018-12-01,162,14,1,379,38,170,0,37296041,766,2.053837296
KERALA,2019-01-01,169,19,1,376,36,248,1,37336096,848,2.271260498
KERALA,2019-02-01,169,19,1,376,36,248,1,37379667,848,2.26861304
KERALA,2019-03-01,169,19,1,376,36,248,1,37423289,848,2.265968659
KERALA,2019-04-01,169,19,1,376,36,248,1,37466962,848,2.263327355
KERALA,2019-05-01,169,19,1,376,36,248,1,37510686,848,2.260689127
KERALA,2019-06-01,169,19,1,376,36,248,1,37554461,848,2.258053977
KERALA,2019-07-01,169,19,1,376,36,248,1,37598287,848,2.255421903
KERALA,2019-08-01,169,19,1,376,36,248,1,37642164,848,2.252792905
KERALA,2019-09-01,169,19,1,376,36,248,1,37686093,848,2.250166925
KERALA,2019-10-01,169,19,1,376,36,248,1,37730073,848,2.247544021
KERALA,2019-11-01,169,19,1,376,36,248,1,37774104,848,2.244924195
KERALA,2019-12-01,169,19,1,376,36,248,1,37818186,848,2.242307444
KERALA,2020-01-01,195,398,51,448,17,462,1,37858801,1572,4.152270961
KERALA,2020-02-01,195,398,51,448,17,462,1,37902982,1572,4.147430933
KERALA,2020-03-01,195,398,51,448,17,462,1,37947215,1572,4.142596499
KERALA,2020-04-01,195,398,51,448,17,462,1,37991499,1572,4.137767767
KERALA,2020-05-01,195,398,51,448,17,462,1,38035835,1572,4.13294463
KERALA,2020-06-01,195,398,51,448,17,462,1,38080223,1572,4.128127086
KERALA,2020-07-01,195,398,51,448,17,462,1,38124663,1572,4.123315136
KERALA,2020-08-01,195,398,51,448,17,462,1,38169154,1572,4.118508888
KERALA,2020-09-01,195,398,51,448,17,462,1,38213698,1572,4.113708126
KERALA,2020-10-01,195,398,51,448,17,462,1,38258293,1572,4.108913066
KERALA,2020-11-01,195,398,51,448,17,462,1,38302941,1572,4.104123493
KERALA,2020-12-01,195,398,51,448,17,462,1,38347640,1572,4.09933962
KERALA,2021-01-01,246,509,44,480,21,661,1,38388825,1961,5.108257416
KERALA,2021-02-01,246,509,44,480,21,661,1,38433625,1961,5.102302996
KERALA,2021-03-01,246,509,44,480,21,661,1,38478477,1961,5.096355555
KERALA,2021-04-01,246,509,44,480,21,661,1,38523381,1961,5.090415091
KERALA,2021-05-01,246,509,44,480,21,661,1,38568338,1961,5.084481473
KERALA,2021-06-01,246,509,44,480,21,661,1,38613347,1961,5.078554832
KERALA,2021-07-01,246,509,44,480,21,661,1,38658409,1961,5.072635038
KERALA,2021-08-01,246,509,44,480,21,661,1,38703523,1961,5.066722221
KERALA,2021-09-01,246,509,44,480,21,661,1,38748690,1961,5.06081625
KERALA,2021-10-01,246,509,44,480,21,661,1,38793910,1961,5.054917125
KERALA,2021-11-01,246,509,44,480,21,661,1,38839183,1961,5.049024847
KERALA,2021-12-01,246,509,44,480,21,661,1,38884508,1961,5.043139545
MIZORAM,2001-01-01,4,0,0,4,0,1,0,920641,10,1.086199724
MIZORAM,2001-02-01,4,0,0,4,0,1,0,921999,10,1.084599875
MIZORAM,2001-03-01,4,0,0,4,0,1,0,923359,10,1.083002386
MIZORAM,2001-04-01,4,0,0,4,0,1,0,924721,10,1.081407257
MIZORAM,2001-05-01,4,0,0,4,0,1,0,926085,10,1.079814488
MIZORAM,2001-06-01,4,0,0,4,0,1,0,927451,10,1.078224079
MIZORAM,2001-07-01,4,0,0,4,0,1,0,928819,10,1.076636029
MIZORAM,2001-08-01,4,0,0,4,0,1,0,930189,10,1.075050339
MIZORAM,2001-09-01,4,0,0,4,0,1,0,931561,10,1.073467009
MIZORAM,2001-10-01,4,0,0,4,0,1,0,932935,10,1.071886037
MIZORAM,2001-11-01,4,0,0,4,0,1,0,934311,10,1.070307424
MIZORAM,2001-12-01,4,0,0,4,0,1,0,935689,10,1.06873117
MIZORAM,2002-01-01,6,0,0,6,0,0,0,936936,13,1.387501388
MIZORAM,2002-02-01,6,0,0,6,0,0,0,938318,13,1.385457809
MIZORAM,2002-03-01,6,0,0,6,0,0,0,939702,13,1.383417296
MIZORAM,2002-04-01,6,0,0,6,0,0,0,941088,13,1.38137985
MIZORAM,2002-05-01,6,0,0,6,0,0,0,942476,13,1.379345469
MIZORAM,2002-06-01,6,0,0,6,0,0,0,943866,13,1.377314153
MIZORAM,2002-07-01,6,0,0,6,0,0,0,945259,13,1.375284446
MIZORAM,2002-08-01,6,0,0,6,0,0,0,946653,13,1.373259262
MIZORAM,2002-09-01,6,0,0,6,0,0,0,948049,13,1.371237141
MIZORAM,2002-10-01,6,0,0,6,0,0,0,949447,13,1.369218082
MIZORAM,2002-11-01,6,0,0,6,0,0,0,950848,13,1.367200646
MIZORAM,2002-12-01,6,0,0,6,0,0,0,952250,13,1.365187713
MIZORAM,2003-01-01,4,0,0,7,0,0,0,953520,12,1.25849484
MIZORAM,2003-02-01,4,0,0,7,0,0,0,954926,12,1.256641876
MIZORAM,2003-03-01,4,0,0,7,0,0,0,956335,12,1.254790424
MIZORAM,2003-04-01,4,0,0,7,0,0,0,957746,12,1.252941803
MIZORAM,2003-05-01,4,0,0,7,0,0,0,959158,12,1.251097317
MIZORAM,2003-06-01,4,0,0,7,0,0,0,960573,12,1.249254351
MIZORAM,2003-07-01,4,0,0,7,0,0,0,961990,12,1.247414214
MIZORAM,2003-08-01,4,0,0,7,0,0,0,963409,12,1.245576905
MIZORAM,2003-09-01,4,0,0,7,0,0,0,964830,12,1.243742421
MIZORAM,2003-10-01,4,0,0,7,0,0,0,966253,12,1.241910763
MIZORAM,2003-11-01,4,0,0,7,0,0,0,967678,12,1.240081928
MIZORAM,2003-12-01,4,0,0,7,0,0,0,969105,12,1.238255917
MIZORAM,2004-01-01,2,0,0,6,0,0,0,970397,7,0.72135425
MIZORAM,2004-02-01,2,0,0,6,0,0,0,971828,7,0.720292068
MIZORAM,2004-03-01,2,0,0,6,0,0,0,973262,7,0.719230793
MIZORAM,2004-04-01,2,0,0,6,0,0,0,974697,7,0.718171904
MIZORAM,2004-05-01,2,0,0,6,0,0,0,976135,7,0.717113924
MIZORAM,2004-06-01,2,0,0,6,0,0,0,977575,7,0.716057591
MIZORAM,2004-07-01,2,0,0,6,0,0,0,979017,7,0.715002906
MIZORAM,2004-08-01,2,0,0,6,0,0,0,980461,7,0.713949866
MIZORAM,2004-09-01,2,0,0,6,0,0,0,981907,7,0.712898472
MIZORAM,2004-10-01,2,0,0,6,0,0,0,983355,7,0.711848722
MIZORAM,2004-11-01,2,0,0,6,0,0,0,984806,7,0.710799894
MIZORAM,2004-12-01,2,0,0,6,0,0,0,986258,7,0.709753432
MIZORAM,2005-01-01,3,0,0,4,0,0,0,987573,8,0.810066699
MIZORAM,2005-02-01,3,0,0,4,0,0,0,989030,8,0.808873341
MIZORAM,2005-03-01,3,0,0,4,0,0,0,990488,8,0.807682678
MIZORAM,2005-04-01,3,0,0,4,0,0,0,991949,8,0.806493076
MIZORAM,2005-05-01,3,0,0,4,0,0,0,993413,8,0.805304541
MIZORAM,2005-06-01,3,0,0,4,0,0,0,994878,8,0.804118696
MIZORAM,2005-07-01,3,0,0,4,0,0,0,996345,8,0.802934726
MIZORAM,2005-08-01,3,0,0,4,0,0,0,997815,8,0.801751828
MIZORAM,2005-09-01,3,0,0,4,0,0,0,999287,8,0.800570807
MIZORAM,2005-10-01,3,0,0,4,0,0,0,1000761,8,0.799391663
MIZORAM,2005-11-01,3,0,0,4,0,0,0,1002237,8,0.798214394
MIZORAM,2005-12-01,3,0,0,4,0,0,0,1003715,8,0.797039
MIZORAM,2006-01-01,6,0,0,4,0,0,0,1005053,10,0.994972404
MIZORAM,2006-02-01,6,0,0,4,0,0,0,1006535,10,0.993507429
MIZORAM,2006-03-01,6,0,0,4,0,0,0,1008020,10,0.992043809
MIZORAM,2006-04-01,6,0,0,4,0,0,0,1009507,10,0.990582532
MIZORAM,2006-05-01,6,0,0,4,0,0,0,1010996,10,0.989123597
MIZORAM,2006-06-01,6,0,0,4,0,0,0,1012487,10,0.987667002
MIZORAM,2006-07-01,6,0,0,4,0,0,0,1013981,10,0.986211773
MIZORAM,2006-08-01,6,0,0,4,0,0,0,1015476,10,0.984759856
MIZORAM,2006-09-01,6,0,0,4,0,0,0,1016974,10,0.983309308
MIZORAM,2006-10-01,6,0,0,4,0,0,0,1018474,10,0.981861098
MIZORAM,2006-11-01,6,0,0,4,0,0,0,1019976,10,0.980415225
MIZORAM,2006-12-01,6,0,0,4,0,0,0,1021481,10,0.97897073
MIZORAM,2007-01-01,7,0,0,6,0,0,0,1022843,13,1.270967294
MIZORAM,2007-02-01,7,0,0,6,0,0,0,1024352,13,1.269094999
MIZORAM,2007-03-01,7,0,0,6,0,0,0,1025863,13,1.267225741
MIZORAM,2007-04-01,7,0,0,6,0,0,0,1027376,13,1.265359518
MIZORAM,2007-05-01,7,0,0,6,0,0,0,1028891,13,1.263496328
MIZORAM,2007-06-01,7,0,0,6,0,0,0,1030409,13,1.261634943
MIZORAM,2007-07-01,7,0,0,6,0,0,0,1031929,13,1.259776593
MIZORAM,2007-08-01,7,0,0,6,0,0,0,1033451,13,1.257921275
MIZORAM,2007-09-01,7,0,0,6,0,0,0,1034975,13,1.256068987
MIZORAM,2007-10-01,7,0,0,6,0,0,0,1036502,13,1.254218516
MIZORAM,2007-11-01,7,0,0,6,0,0,0,1038030,13,1.252372282
MIZORAM,2007-12-01,7,0,0,6,0,0,0,1039562,13,1.250526664
MIZORAM,2008-01-01,6,0,0,6,0,0,0,1040947,13,1.248862814
MIZORAM,2008-02-01,6,0,0,6,0,0,0,1042482,13,1.247023929
MIZORAM,2008-03-01,6,0,0,6,0,0,0,1044020,13,1.245186874
MIZORAM,2008-04-01,6,0,0,6,0,0,0,1045560,13,1.243352844
MIZORAM,2008-05-01,6,0,0,6,0,0,0,1047102,13,1.241521838
MIZORAM,2008-06-01,6,0,0,6,0,0,0,1048647,13,1.239692671
MIZORAM,2008-07-01,6,0,0,6,0,0,0,1050193,13,1.237867706
MIZORAM,2008-08-01,6,0,0,6,0,0,0,1051742,13,1.236044581
MIZORAM,2008-09-01,6,0,0,6,0,0,0,1053294,13,1.234223303
MIZORAM,2008-10-01,6,0,0,6,0,0,0,1054847,13,1.232406216
MIZORAM,2008-11-01,6,0,0,6,0,0,0,1056403,13,1.230590977
MIZORAM,2008-12-01,6,0,0,6,0,0,0,1057961,13,1.228778755
MIZORAM,2009-01-01,7,0,0,5,0,0,0,1059372,12,1.132746571
MIZORAM,2009-02-01,7,0,0,5,0,0,0,1060935,12,1.131077776
MIZORAM,2009-03-01,7,0,0,5,0,0,0,1062499,12,1.129412828
MIZORAM,2009-04-01,7,0,0,5,0,0,0,1064067,12,1.127748535
MIZORAM,2009-05-01,7,0,0,5,0,0,0,1065636,12,1.126088083
MIZORAM,2009-06-01,7,0,0,5,0,0,0,1067208,12,1.124429352
MIZORAM,2009-07-01,7,0,0,5,0,0,0,1068782,12,1.1227734
MIZORAM,2009-08-01,7,0,0,5,0,0,0,1070359,12,1.121119176
MIZORAM,2009-09-01,7,0,0,5,0,0,0,1071937,12,1.119468775
MIZORAM,2009-10-01,7,0,0,5,0,0,0,1073518,12,1.117820102
MIZORAM,2009-11-01,7,0,0,5,0,0,0,1075102,12,1.116173163
MIZORAM,2009-12-01,7,0,0,5,0,0,0,1076688,12,1.114529
MIZORAM,2010-01-01,8,0,0,6,0,0,0,1078123,14,1.298553134
MIZORAM,2010-02-01,8,0,0,6,0,0,0,1079713,14,1.296640867
MIZORAM,2010-03-01,8,0,0,6,0,0,0,1081306,14,1.294730631
MIZORAM,2010-04-01,8,0,0,6,0,0,0,1082901,14,1.292823628
MIZORAM,2010-05-01,8,0,0,6,0,0,0,1084498,14,1.290919854
MIZORAM,2010-06-01,8,0,0,6,0,0,0,1086098,14,1.289018118
MIZORAM,2010-07-01,8,0,0,6,0,0,0,1087700,14,1.28711961
MIZORAM,2010-08-01,8,0,0,6,0,0,0,1089304,14,1.285224327
MIZORAM,2010-09-01,8,0,0,6,0,0,0,1090911,14,1.283331088
MIZORAM,2010-10-01,8,0,0,6,0,0,0,1092520,14,1.281441072
MIZORAM,2010-11-01,8,0,0,6,0,0,0,1094131,14,1.279554276
MIZORAM,2010-12-01,8,0,0,6,0,0,0,1095745,14,1.277669531
MIZORAM,2011-01-01,6,0,0,0,0,1,1,1097206,8,0.729124704
MIZORAM,2011-02-01,6,0,0,0,0,1,1,1098824,8,0.72805108
MIZORAM,2011-03-01,6,0,0,0,0,1,1,1100445,8,0.726978631
MIZORAM,2011-04-01,6,0,0,0,0,1,1,1102068,8,0.72590802
MIZORAM,2011-05-01,6,0,0,0,0,1,1,1103694,8,0.724838588
MIZORAM,2011-06-01,6,0,0,0,0,1,1,1105322,8,0.723770992
MIZORAM,2011-07-01,6,0,0,0,0,1,1,1106952,8,0.72270523
MIZORAM,2011-08-01,6,0,0,0,0,1,1,1108585,8,0.72164065
MIZORAM,2011-09-01,6,0,0,0,0,1,1,1110220,8,0.720577903
MIZORAM,2011-10-01,6,0,0,0,0,1,1,1111858,8,0.719516341
MIZORAM,2011-11-01,6,0,0,0,0,1,1,1113498,8,0.718456612
MIZORAM,2011-12-01,6,0,0,0,0,1,1,1115140,8,0.717398712
MIZORAM,2012-01-01,9,0,0,7,0,1,0,1112566,17,1.527999238
MIZORAM,2012-02-01,9,0,0,7,0,1,0,1113864,17,1.526218641
MIZORAM,2012-03-01,9,0,0,7,0,1,0,1115164,17,1.524439455
MIZORAM,2012-04-01,9,0,0,7,0,1,0,1116466,17,1.522661684
MIZORAM,2012-05-01,9,0,0,7,0,1,0,1117769,17,1.520886695
MIZORAM,2012-06-01,9,0,0,7,0,1,0,1119073,17,1.519114481
MIZORAM,2012-07-01,9,0,0,7,0,1,0,1120379,17,1.517343685
MIZORAM,2012-08-01,9,0,0,7,0,1,0,1121686,17,1.51557566
MIZORAM,2012-09-01,9,0,0,7,0,1,0,1122995,17,1.513809055
MIZORAM,2012-10-01,9,0,0,7,0,1,0,1124306,17,1.512043874
MIZORAM,2012-11-01,9,0,0,7,0,1,0,1125618,17,1.510281463
MIZORAM,2012-12-01,9,0,0,7,0,1,0,1126932,17,1.508520479
MIZORAM,2013-01-01,7,0,0,7,0,0,0,1128142,15,1.329619853
MIZORAM,2013-02-01,7,0,0,7,0,0,0,1129459,15,1.328069456
MIZORAM,2013-03-01,7,0,0,7,0,0,0,1130777,15,1.326521498
MIZORAM,2013-04-01,7,0,0,7,0,0,0,1132096,15,1.324975974
MIZORAM,2013-05-01,7,0,0,7,0,0,0,1133417,15,1.323431711
MIZORAM,2013-06-01,7,0,0,7,0,0,0,1134740,15,1.321888715
MIZORAM,2013-07-01,7,0,0,7,0,0,0,1136064,15,1.320348149
MIZORAM,2013-08-01,7,0,0,7,0,0,0,1137390,15,1.318808852
MIZORAM,2013-09-01,7,0,0,7,0,0,0,1138717,15,1.317271982
MIZORAM,2013-10-01,7,0,0,7,0,0,0,1140046,15,1.315736383
MIZORAM,2013-11-01,7,0,0,7,0,0,0,1141377,15,1.314202056
MIZORAM,2013-12-01,7,0,0,7,0,0,0,1142709,15,1.312670155
MIZORAM,2014-01-01,10,0,0,8,4,1,0,1143936,23,2.010601992
MIZORAM,2014-02-01,10,0,0,8,4,1,0,1145271,23,2.008258307
MIZORAM,2014-03-01,10,0,0,8,4,1,0,1146608,23,2.005916582
MIZORAM,2014-04-01,10,0,0,8,4,1,0,1147946,23,2.003578566
MIZORAM,2014-05-01,10,0,0,8,4,1,0,1149285,23,2.001244252
MIZORAM,2014-06-01,10,0,0,8,4,1,0,1150626,23,1.998911897
MIZORAM,2014-07-01,10,0,0,8,4,1,0,1151969,23,1.996581505
MIZORAM,2014-08-01,10,0,0,8,4,1,0,1153314,23,1.994253083
MIZORAM,2014-09-01,10,0,0,8,4,1,0,1154660,23,1.99192836
MIZORAM,2014-10-01,10,0,0,8,4,1,0,1156007,23,1.989607329
MIZORAM,2014-11-01,10,0,0,8,4,1,0,1157356,23,1.987288267
MIZORAM,2014-12-01,10,0,0,8,4,1,0,1158707,23,1.984971179
MIZORAM,2015-01-01,5,1,0,6,4,1,0,1159951,17,1.465579149
MIZORAM,2015-02-01,5,1,0,6,4,1,0,1161305,17,1.463870387
MIZORAM,2015-03-01,5,1,0,6,4,1,0,1162660,17,1.462164347
MIZORAM,2015-04-01,5,1,0,6,4,1,0,1164017,17,1.46045977
MIZORAM,2015-05-01,5,1,0,6,4,1,0,1165375,17,1.458757911
MIZORAM,2015-06-01,5,1,0,6,4,1,0,1166735,17,1.457057515
MIZORAM,2015-07-01,5,1,0,6,4,1,0,1168097,17,1.455358588
MIZORAM,2015-08-01,5,1,0,6,4,1,0,1169460,17,1.453662374
MIZORAM,2015-09-01,5,1,0,6,4,1,0,1170825,17,1.45196763
MIZORAM,2015-10-01,5,1,0,6,4,1,0,1172191,17,1.450275595
MIZORAM,2015-11-01,5,1,0,6,4,1,0,1173559,17,1.448585031
MIZORAM,2015-12-01,5,1,0,6,4,1,0,1174928,17,1.446897172
MIZORAM,2016-01-01,2,0,0,6,4,2,0,1176191,14,1.190282871
MIZORAM,2016-02-01,2,0,0,6,4,2,0,1177564,14,1.188895041
MIZORAM,2016-03-01,2,0,0,6,4,2,0,1178938,14,1.187509436
MIZORAM,2016-04-01,2,0,0,6,4,2,0,1180314,14,1.186125048
MIZORAM,2016-05-01,2,0,0,6,4,2,0,1181691,14,1.184742881
MIZORAM,2016-06-01,2,0,0,6,4,2,0,1183070,14,1.183361931
MIZORAM,2016-07-01,2,0,0,6,4,2,0,1184451,14,1.181982201
MIZORAM,2016-08-01,2,0,0,6,4,2,0,1185833,14,1.180604689
MIZORAM,2016-09-01,2,0,0,6,4,2,0,1187217,14,1.179228397
MIZORAM,2016-10-01,2,0,0,6,4,2,0,1188602,14,1.17785432
MIZORAM,2016-11-01,2,0,0,6,4,2,0,1189989,14,1.176481463
MIZORAM,2016-12-01,2,0,0,6,4,2,0,1191378,14,1.175109831
MIZORAM,2017-01-01,2,0,0,5,0,2,0,1192657,9,0.754617631
MIZORAM,2017-02-01,2,0,0,5,0,2,0,1194049,9,0.753737912
MIZORAM,2017-03-01,2,0,0,5,0,2,0,1195442,9,0.752859612
MIZORAM,2017-04-01,2,0,0,5,0,2,0,1196837,9,0.751982099
MIZORAM,2017-05-01,2,0,0,5,0,2,0,1198234,9,0.751105377
MIZORAM,2017-06-01,2,0,0,5,0,2,0,1199632,9,0.750230071
MIZORAM,2017-07-01,2,0,0,5,0,2,0,1201032,9,0.749355554
MIZORAM,2017-08-01,2,0,0,5,0,2,0,1202434,9,0.748481829
MIZORAM,2017-09-01,2,0,0,5,0,2,0,1203837,9,0.747609519
MIZORAM,2017-10-01,2,0,0,5,0,2,0,1205242,9,0.746738
MIZORAM,2017-11-01,2,0,0,5,0,2,0,1206649,9,0.745867274
MIZORAM,2017-12-01,2,0,0,5,0,2,0,1208057,9,0.74499796
MIZORAM,2018-01-01,4,0,0,6,0,0,0,1209355,10,0.82688706
MIZORAM,2018-02-01,4,0,0,6,0,0,0,1210766,10,0.825923424
MIZORAM,2018-03-01,4,0,0,6,0,0,0,1212179,10,0.82496067
MIZORAM,2018-04-01,4,0,0,6,0,0,0,1213594,10,0.8239988
MIZORAM,2018-05-01,4,0,0,6,0,0,0,1215010,10,0.823038494
MIZORAM,2018-06-01,4,0,0,6,0,0,0,1216428,10,0.822079071
MIZORAM,2018-07-01,4,0,0,6,0,0,0,1217848,10,0.821120534
MIZORAM,2018-08-01,4,0,0,6,0,0,0,1219269,10,0.820163557
MIZORAM,2018-09-01,4,0,0,6,0,0,0,1220692,10,0.819207466
MIZORAM,2018-10-01,4,0,0,6,0,0,0,1222116,10,0.818252932
MIZORAM,2018-11-01,4,0,0,6,0,0,0,1223543,10,0.817298616
MIZORAM,2018-12-01,4,0,0,6,0,0,0,1224970,10,0.816346523
MIZORAM,2019-01-01,4,0,0,3,0,0,0,1226286,7,0.570829317
MIZORAM,2019-02-01,4,0,0,3,0,0,0,1227717,7,0.570163971
MIZORAM,2019-03-01,4,0,0,3,0,0,0,1229150,7,0.569499247
MIZORAM,2019-04-01,4,0,0,3,0,0,0,1230584,7,0.56883561
MIZORAM,2019-05-01,4,0,0,3,0,0,0,1232020,7,0.568172595
MIZORAM,2019-06-01,4,0,0,3,0,0,0,1233458,7,0.567510203
MIZORAM,2019-07-01,4,0,0,3,0,0,0,1234898,7,0.566848436
MIZORAM,2019-08-01,4,0,0,3,0,0,0,1236339,7,0.566187753
MIZORAM,2019-09-01,4,0,0,3,0,0,0,1237781,7,0.565528151
MIZORAM,2019-10-01,4,0,0,3,0,0,0,1239226,7,0.564868716
MIZORAM,2019-11-01,4,0,0,3,0,0,0,1240672,7,0.564210363
MIZORAM,2019-12-01,4,0,0,3,0,0,0,1242120,7,0.563552636
MIZORAM,2020-01-01,0,0,0,1,0,0,0,1243454,2,0.160842299
MIZORAM,2020-02-01,0,0,0,1,0,0,0,1244905,2,0.160654829
MIZORAM,2020-03-01,0,0,0,1,0,0,0,1246358,2,0.160467538
MIZORAM,2020-04-01,0,0,0,1,0,0,0,1247812,2,0.160280555
MIZORAM,2020-05-01,0,0,0,1,0,0,0,1249269,2,0.160093623
MIZORAM,2020-06-01,0,0,0,1,0,0,0,1250727,2,0.159906998
MIZORAM,2020-07-01,0,0,0,1,0,0,0,1252186,2,0.15972068
MIZORAM,2020-08-01,0,0,0,1,0,0,0,1253647,2,0.159534542
MIZORAM,2020-09-01,0,0,0,1,0,0,0,1255110,2,0.159348583
MIZORAM,2020-10-01,0,0,0,1,0,0,0,1256575,2,0.159162804
MIZORAM,2020-11-01,0,0,0,1,0,0,0,1258042,2,0.158977204
MIZORAM,2020-12-01,0,0,0,1,0,0,0,1259510,2,0.158791911
MIZORAM,2021-01-01,0,0,0,1,0,0,0,1260862,2,0.158621641
MIZORAM,2021-02-01,0,0,0,1,0,0,0,1262333,2,0.158436799
MIZORAM,2021-03-01,0,0,0,1,0,0,0,1263807,2,0.158252012
MIZORAM,2021-04-01,0,0,0,1,0,0,0,1265281,2,0.158067655
MIZORAM,2021-05-01,0,0,0,1,0,0,0,1266758,2,0.157883353
MIZORAM,2021-06-01,0,0,0,1,0,0,0,1268236,2,0.157699356
MIZORAM,2021-07-01,0,0,0,1,0,0,0,1269716,2,0.157515539
MIZORAM,2021-08-01,0,0,0,1,0,0,0,1271198,2,0.157331903
MIZORAM,2021-09-01,0,0,0,1,0,0,0,1272682,2,0.157148447
MIZORAM,2021-10-01,0,0,0,1,0,0,0,1274167,2,0.156965296
MIZORAM,2021-11-01,0,0,0,1,0,0,0,1275654,2,0.156782325
MIZORAM,2021-12-01,0,0,0,1,0,0,0,1277142,2,0.156599658
TAMIL NADU,2001-01-01,35,51,16,148,84,68,1,60536974,403,0.665708861
TAMIL NADU,2001-02-01,35,51,16,148,84,68,1,60626266,403,0.664728387
TAMIL NADU,2001-03-01,35,51,16,148,84,68,1,60715690,403,0.663749354
TAMIL NADU,2001-04-01,35,51,16,148,84,68,1,60805245,403,0.662771772
TAMIL NADU,2001-05-01,35,51,16,148,84,68,1,60894933,403,0.661795621
TAMIL NADU,2001-06-01,35,51,16,148,84,68,1,60984753,403,0.66082091
TAMIL NADU,2001-07-01,35,51,16,148,84,68,1,61074706,403,0.65984763
TAMIL NADU,2001-08-01,35,51,16,148,84,68,1,61164791,403,0.65887579
TAMIL NADU,2001-09-01,35,51,16,148,84,68,1,61255009,403,0.65790538
TAMIL NADU,2001-10-01,35,51,16,148,84,68,1,61345360,403,0.656936401
TAMIL NADU,2001-11-01,35,51,16,148,84,68,1,61435844,403,0.655968851
TAMIL NADU,2001-12-01,35,51,16,148,84,68,1,61526462,403,0.655002721
TAMIL NADU,2002-01-01,44,60,20,156,143,88,0,61608479,512,0.83105444
TAMIL NADU,2002-02-01,44,60,20,156,143,88,0,61699352,512,0.829830433
TAMIL NADU,2002-03-01,44,60,20,156,143,88,0,61790358,512,0.828608243
TAMIL NADU,2002-04-01,44,60,20,156,143,88,0,61881499,512,0.827387843
TAMIL NADU,2002-05-01,44,60,20,156,143,88,0,61972774,512,0.826169247
TAMIL NADU,2002-06-01,44,60,20,156,143,88,0,62064184,512,0.82495244
TAMIL NADU,2002-07-01,44,60,20,156,143,88,0,62155729,512,0.823737422
TAMIL NADU,2002-08-01,44,60,20,156,143,88,0,62247408,512,0.822524209
TAMIL NADU,2002-09-01,44,60,20,156,143,88,0,62339223,512,0.821312771
TAMIL NADU,2002-10-01,44,60,20,156,143,88,0,62431174,512,0.820103111
TAMIL NADU,2002-11-01,44,60,20,156,143,88,0,62523260,512,0.81889524
TAMIL NADU,2002-12-01,44,60,20,156,143,88,0,62615481,512,0.817689159
TAMIL NADU,2003-01-01,46,53,18,168,73,130,0,62698949,489,0.779917379
TAMIL NADU,2003-02-01,46,53,18,168,73,130,0,62791430,489,0.778768695
TAMIL NADU,2003-03-01,46,53,18,168,73,130,0,62884047,489,0.777621707
TAMIL NADU,2003-04-01,46,53,18,168,73,130,0,62976801,489,0.776476404
TAMIL NADU,2003-05-01,46,53,18,168,73,130,0,63069692,489,0.775332786
TAMIL NADU,2003-06-01,46,53,18,168,73,130,0,63162720,489,0.774190852
TAMIL NADU,2003-07-01,46,53,18,168,73,130,0,63255885,489,0.773050602
TAMIL NADU,2003-08-01,46,53,18,168,73,130,0,63349187,489,0.771912037
TAMIL NADU,2003-09-01,46,53,18,168,73,130,0,63442627,489,0.770775145
TAMIL NADU,2003-10-01,46,53,18,168,73,130,0,63536205,489,0.769639924
TAMIL NADU,2003-11-01,46,53,18,168,73,130,0,63629921,489,0.768506376
TAMIL NADU,2003-12-01,46,53,18,168,73,130,0,63723775,489,0.7673745
TAMIL NADU,2004-01-01,52,58,19,155,90,120,0,63808720,493,0.772621673
TAMIL NADU,2004-02-01,52,58,19,155,90,120,0,63902838,493,0.771483733
TAMIL NADU,2004-03-01,52,58,19,155,90,120,0,63997095,493,0.770347467
TAMIL NADU,2004-04-01,52,58,19,155,90,120,0,64091490,493,0.769212886
TAMIL NADU,2004-05-01,52,58,19,155,90,120,0,64186025,493,0.768079968
TAMIL NADU,2004-06-01,52,58,19,155,90,120,0,64280700,493,0.766948711
TAMIL NADU,2004-07-01,52,58,19,155,90,120,0,64375514,493,0.765819128
TAMIL NADU,2004-08-01,52,58,19,155,90,120,0,64470468,493,0.764691207
TAMIL NADU,2004-09-01,52,58,19,155,90,120,0,64565561,493,0.76356496
TAMIL NADU,2004-10-01,52,58,19,155,90,120,0,64660796,493,0.762440351
TAMIL NADU,2004-11-01,52,58,19,155,90,120,0,64756170,493,0.761317416
TAMIL NADU,2004-12-01,52,58,19,155,90,120,0,64851686,493,0.760196119
TAMIL NADU,2005-01-01,48,65,18,147,55,138,0,64938134,471,0.725305719
TAMIL NADU,2005-02-01,48,65,18,147,55,138,0,65033918,471,0.724237466
TAMIL NADU,2005-03-01,48,65,18,147,55,138,0,65129843,471,0.72317079
TAMIL NADU,2005-04-01,48,65,18,147,55,138,0,65225909,471,0.72210569
TAMIL NADU,2005-05-01,48,65,18,147,55,138,0,65322118,471,0.721042144
TAMIL NADU,2005-06-01,48,65,18,147,55,138,0,65418468,471,0.719980174
TAMIL NADU,2005-07-01,48,65,18,147,55,138,0,65514960,471,0.71891977
TAMIL NADU,2005-08-01,48,65,18,147,55,138,0,65611594,471,0.717860932
TAMIL NADU,2005-09-01,48,65,18,147,55,138,0,65708372,471,0.716803637
TAMIL NADU,2005-10-01,48,65,18,147,55,138,0,65805291,471,0.715747918
TAMIL NADU,2005-11-01,48,65,18,147,55,138,0,65902354,471,0.714693742
