STATE,YEAR,RAPE,K&A,DD,AoW,AoM,DV,WT,STATE_POPULATION,TOTAL_CRIME,CRIME_RATE
PUNJAB,2012-08-01,57,57,10,28,3,108,7,28362358,270,0.951965983
PUNJAB,2012-09-01,57,57,10,28,3,108,7,28395457,270,0.950856329
PUNJAB,2012-10-01,57,57,10,28,3,108,7,28428595,270,0.949747956
PUNJAB,2012-11-01,57,57,10,28,3,108,7,28461771,270,0.948640898
PUNJAB,2012-12-01,57,57,10,28,3,108,7,28494986,270,0.947535121
PUNJAB,2013-01-01,74,82,10,87,6,145,11,28525589,416,1.458339738
PUNJAB,2013-02-01,74,82,10,87,6,145,11,28558878,416,1.456639858
PUNJAB,2013-03-01,74,82,10,87,6,145,11,28592207,416,1.454941901
PUNJAB,2013-04-01,74,82,10,87,6,145,11,28625574,416,1.453245968
PUNJAB,2013-05-01,74,82,10,87,6,145,11,28658980,416,1.451552009
PUNJAB,2013-06-01,74,82,10,87,6,145,11,28692425,416,1.449860024
PUNJAB,2013-07-01,74,82,10,87,6,145,11,28725909,416,1.448170013
PUNJAB,2013-08-01,74,82,10,87,6,145,11,28759432,416,1.446481975
PUNJAB,2013-09-01,74,82,10,87,6,145,11,28792994,416,1.444795911
PUNJAB,2013-10-01,74,82,10,87,6,145,11,28826596,416,1.443111771
PUNJAB,2013-11-01,74,82,10,87,6,145,11,28860236,416,1.441429654
PUNJAB,2013-12-01,74,82,10,87,6,145,11,28893916,416,1.439749461
PUNJAB,2014-01-01,82,98,0,93,29,140,5,28924947,447,1.545378804
PUNJAB,2014-02-01,82,98,0,93,29,140,5,28958702,447,1.543577471
PUNJAB,2014-03-01,82,98,0,93,29,140,5,28992497,447,1.541778206
PUNJAB,2014-04-01,82,98,0,93,29,140,5,29026331,447,1.539981061
PUNJAB,2014-05-01,82,98,0,93,29,140,5,29060205,447,1.538185983
PUNJAB,2014-06-01,82,98,0,93,29,140,5,29094118,447,1.536393026
PUNJAB,2014-07-01,82,98,0,93,29,140,5,29128071,447,1.534602137
PUNJAB,2014-08-01,82,98,0,93,29,140,5,29162064,447,1.532813315
PUNJAB,2014-09-01,82,98,0,93,29,140,5,29196096,447,1.531026614
PUNJAB,2014-10-01,82,98,0,93,29,140,5,29230168,447,1.52924198
PUNJAB,2014-11-01,82,98,0,93,29,140,5,29264279,447,1.527459467
PUNJAB,2014-12-01,82,98,0,93,29,140,5,29298431,447,1.525678969
PUNJAB,2015-01-01,74,104,7,94,33,132,6,29329896,450,1.534270698
PUNJAB,2015-02-01,74,104,7,94,33,132,6,29364124,450,1.53248229
PUNJAB,2015-03-01,74,104,7,94,33,132,6,29398392,450,1.530695965
PUNJAB,2015-04-01,74,104,7,94,33,132,6,29432700,450,1.528911721
PUNJAB,2015-05-01,74,104,7,94,33,132,6,29467048,450,1.527129558
PUNJAB,2015-06-01,74,104,7,94,33,132,6,29501436,450,1.525349478
PUNJAB,2015-07-01,74,104,7,94,33,132,6,29535864,450,1.523571479
PUNJAB,2015-08-01,74,104,7,94,33,132,6,29570332,450,1.521795562
PUNJAB,2015-09-01,74,104,7,94,33,132,6,29604841,450,1.520021675
PUNJAB,2015-10-01,74,104,7,94,33,132,6,29639390,450,1.51824987
PUNJAB,2015-11-01,74,104,7,94,33,132,6,29673979,450,1.516480146
PUNJAB,2015-12-01,74,104,7,94,33,132,6,29708609,450,1.514712453
PUNJAB,2016-01-01,70,101,7,85,27,131,5,29740515,426,1.432389453
PUNJAB,2016-02-01,70,101,7,85,27,131,5,29775222,426,1.430719811
PUNJAB,2016-03-01,70,101,7,85,27,131,5,29809970,426,1.429052092
PUNJAB,2016-04-01,70,101,7,85,27,131,5,29844758,426,1.427386344
PUNJAB,2016-05-01,70,101,7,85,27,131,5,29879587,426,1.425722518
PUNJAB,2016-06-01,70,101,7,85,27,131,5,29914456,426,1.424060662
PUNJAB,2016-07-01,70,101,7,85,27,131,5,29949367,426,1.42240068
PUNJAB,2016-08-01,70,101,7,85,27,131,5,29984317,426,1.420742717
PUNJAB,2016-09-01,70,101,7,85,27,131,5,30019309,426,1.419086629
PUNJAB,2016-10-01,70,101,7,85,27,131,5,30054342,426,1.417432463
PUNJAB,2016-11-01,70,101,7,85,27,131,5,30089415,426,1.415780267
PUNJAB,2016-12-01,70,101,7,85,27,131,5,30124529,426,1.414129994
PUNJAB,2017-01-01,44,92,6,78,2,100,1,30156882,322,1.067749643
PUNJAB,2017-02-01,44,92,6,78,2,100,1,30192075,322,1.066505035
PUNJAB,2017-03-01,44,92,6,78,2,100,1,30227309,322,1.06526188
PUNJAB,2017-04-01,44,92,6,78,2,100,1,30262585,322,1.064020142
PUNJAB,2017-05-01,44,92,6,78,2,100,1,30297901,322,1.062779894
PUNJAB,2017-06-01,44,92,6,78,2,100,1,30333259,322,1.061541063
PUNJAB,2017-07-01,44,92,6,78,2,100,1,30368658,322,1.060303685
PUNJAB,2017-08-01,44,92,6,78,2,100,1,30404098,322,1.059067761
PUNJAB,2017-09-01,44,92,6,78,2,100,1,30439579,322,1.05783329
PUNJAB,2017-10-01,44,92,6,78,2,100,1,30475102,322,1.056600237
PUNJAB,2017-11-01,44,92,6,78,2,100,1,30510667,322,1.055368603
PUNJAB,2017-12-01,44,92,6,78,2,100,1,30546273,322,1.054138421
PUNJAB,2018-01-01,69,106,6,80,2,122,0,30579078,385,1.259030766
PUNJAB,2018-02-01,69,106,6,80,2,122,0,30614764,385,1.257563181
PUNJAB,2018-03-01,69,106,6,80,2,122,0,30650491,385,1.256097333
PUNJAB,2018-04-01,69,106,6,80,2,122,0,30686260,385,1.254633181
PUNJAB,2018-05-01,69,106,6,80,2,122,0,30722071,385,1.253170725
PUNJAB,2018-06-01,69,106,6,80,2,122,0,30757924,385,1.251709966
PUNJAB,2018-07-01,69,106,6,80,2,122,0,30793818,385,1.250250943
PUNJAB,2018-08-01,69,106,6,80,2,122,0,30829755,385,1.248793576
PUNJAB,2018-09-01,69,106,6,80,2,122,0,30865733,385,1.247337946
PUNJAB,2018-10-01,69,106,6,80,2,122,0,30901753,385,1.245884012
PUNJAB,2018-11-01,69,106,6,80,2,122,0,30937816,385,1.244431734
PUNJAB,2018-12-01,69,106,6,80,2,122,0,30973920,385,1.242981192
PUNJAB,2019-01-01,84,128,6,79,3,133,1,31007185,432,1.393225473
PUNJAB,2019-02-01,84,128,6,79,3,133,1,31043370,432,1.391601492
PUNJAB,2019-03-01,84,128,6,79,3,133,1,31079598,432,1.389979368
PUNJAB,2019-04-01,84,128,6,79,3,133,1,31115868,432,1.388359148
PUNJAB,2019-05-01,84,128,6,79,3,133,1,31152180,432,1.386740832
PUNJAB,2019-06-01,84,128,6,79,3,133,1,31188535,432,1.385124373
PUNJAB,2019-07-01,84,128,6,79,3,133,1,31224932,432,1.383509818
PUNJAB,2019-08-01,84,128,6,79,3,133,1,31261371,432,1.381897166
PUNJAB,2019-09-01,84,128,6,79,3,133,1,31297853,432,1.380286373
PUNJAB,2019-10-01,84,128,6,79,3,133,1,31334378,432,1.378677439
PUNJAB,2019-11-01,84,128,6,79,3,133,1,31370945,432,1.377070407
PUNJAB,2019-12-01,84,128,6,79,3,133,1,31407555,432,1.375465234
PUNJAB,2020-01-01,442,395,40,722,7,1147,6,31441286,2759,8.775086363
PUNJAB,2020-02-01,442,395,40,722,7,1147,6,31477978,2759,8.764857768
PUNJAB,2020-03-01,442,395,40,722,7,1147,6,31514713,2759,8.754641047
PUNJAB,2020-04-01,442,395,40,722,7,1147,6,31551490,2759,8.744436475
PUNJAB,2020-05-01,442,395,40,722,7,1147,6,31588311,2759,8.734243499
PUNJAB,2020-06-01,442,395,40,722,7,1147,6,31625175,2759,8.724062396
PUNJAB,2020-07-01,442,395,40,722,7,1147,6,31662081,2759,8.713893442
PUNJAB,2020-08-01,442,395,40,722,7,1147,6,31699031,2759,8.703736086
PUNJAB,2020-09-01,442,395,40,722,7,1147,6,31736024,2759,8.693590602
PUNJAB,2020-10-01,442,395,40,722,7,1147,6,31773060,2759,8.683456992
PUNJAB,2020-11-01,442,395,40,722,7,1147,6,31810139,2759,8.673335253
PUNJAB,2020-12-01,442,395,40,722,7,1147,6,31847261,2759,8.663225387
PUNJAB,2021-01-01,528,497,38,757,6,1412,3,31881464,3241,10.1657816
PUNJAB,2021-02-01,528,497,38,757,6,1412,3,31918670,3241,10.15393185
PUNJAB,2021-03-01,528,497,38,757,6,1412,3,31955919,3241,10.14209605
PUNJAB,2021-04-01,528,497,38,757,6,1412,3,31993211,3241,10.1302742
PUNJAB,2021-05-01,528,497,38,757,6,1412,3,32030547,3241,10.11846598
PUNJAB,2021-06-01,528,497,38,757,6,1412,3,32067927,3241,10.10667138
PUNJAB,2021-07-01,528,497,38,757,6,1412,3,32105350,3241,10.09489073
PUNJAB,2021-08-01,528,497,38,757,6,1412,3,32142817,3241,10.0831237
PUNJAB,2021-09-01,528,497,38,757,6,1412,3,32180328,3241,10.07137031
PUNJAB,2021-10-01,528,497,38,757,6,1412,3,32217882,3241,10.05963086
PUNJAB,2021-11-01,528,497,38,757,6,1412,3,32255481,3241,10.04790473
PUNJAB,2021-12-01,528,497,38,757,6,1412,3,32293123,3241,10.03619254
RAJASTHAN,2001-01-01,87,180,31,240,5,461,0,57517474,1005,1.747295092
RAJASTHAN,2001-02-01,87,180,31,240,5,461,0,57602312,1005,1.744721635
RAJASTHAN,2001-03-01,87,180,31,240,5,461,0,57687276,1005,1.742151944
RAJASTHAN,2001-04-01,87,180,31,240,5,461,0,57772364,1005,1.739586076
RAJASTHAN,2001-05-01,87,180,31,240,5,461,0,57857579,1005,1.737023943
RAJASTHAN,2001-06-01,87,180,31,240,5,461,0,57942919,1005,1.734465604
RAJASTHAN,2001-07-01,87,180,31,240,5,461,0,58028384,1005,1.731911059
RAJASTHAN,2001-08-01,87,180,31,240,5,461,0,58113976,1005,1.729360249
RAJASTHAN,2001-09-01,87,180,31,240,5,461,0,58199694,1005,1.726813203
RAJASTHAN,2001-10-01,87,180,31,240,5,461,0,58285539,1005,1.724269891
RAJASTHAN,2001-11-01,87,180,31,240,5,461,0,58371510,1005,1.721730344
RAJASTHAN,2001-12-01,87,180,31,240,5,461,0,58457608,1005,1.719194532
RAJASTHAN,2002-01-01,88,168,33,228,4,474,0,58535534,994,1.698113833
RAJASTHAN,2002-02-01,88,168,33,228,4,474,0,58621874,994,1.695612801
RAJASTHAN,2002-03-01,88,168,33,228,4,474,0,58708341,994,1.693115464
RAJASTHAN,2002-04-01,88,168,33,228,4,474,0,58794936,994,1.690621791
RAJASTHAN,2002-05-01,88,168,33,228,4,474,0,58881659,994,1.688131783
RAJASTHAN,2002-06-01,88,168,33,228,4,474,0,58968509,994,1.685645469
RAJASTHAN,2002-07-01,88,168,33,228,4,474,0,59055488,994,1.683162791
RAJASTHAN,2002-08-01,88,168,33,228,4,474,0,59142594,994,1.680683806
RAJASTHAN,2002-09-01,88,168,33,228,4,474,0,59229830,994,1.67820843
RAJASTHAN,2002-10-01,88,168,33,228,4,474,0,59317194,994,1.675736718
RAJASTHAN,2002-11-01,88,168,33,228,4,474,0,59404687,994,1.673268643
RAJASTHAN,2002-12-01,88,168,33,228,4,474,0,59492308,994,1.670804232
RAJASTHAN,2003-01-01,88,146,32,226,3,478,0,59571613,973,1.633328277
RAJASTHAN,2003-02-01,88,146,32,226,3,478,0,59659481,973,1.630922669
RAJASTHAN,2003-03-01,88,146,32,226,3,478,0,59747479,973,1.628520594
RAJASTHAN,2003-04-01,88,146,32,226,3,478,0,59835606,973,1.626122079
RAJASTHAN,2003-05-01,88,146,32,226,3,478,0,59923864,973,1.623727068
RAJASTHAN,2003-06-01,88,146,32,226,3,478,0,60012252,973,1.62133559
RAJASTHAN,2003-07-01,88,146,32,226,3,478,0,60100770,973,1.618947644
RAJASTHAN,2003-08-01,88,146,32,226,3,478,0,60189418,973,1.61656323
RAJASTHAN,2003-09-01,88,146,32,226,3,478,0,60278198,973,1.614182295
RAJASTHAN,2003-10-01,88,146,32,226,3,478,0,60367108,973,1.611804892
RAJASTHAN,2003-11-01,88,146,32,226,3,478,0,60456150,973,1.609430968
RAJASTHAN,2003-12-01,88,146,32,226,3,478,0,60545322,973,1.607060575
RAJASTHAN,2004-01-01,86,157,32,235,3,565,0,60626030,1079,1.779763577
RAJASTHAN,2004-02-01,86,157,32,235,3,565,0,60715453,1079,1.777142303
RAJASTHAN,2004-03-01,86,157,32,235,3,565,0,60805009,1079,1.774524859
RAJASTHAN,2004-04-01,86,157,32,235,3,565,0,60894696,1079,1.771911301
RAJASTHAN,2004-05-01,86,157,32,235,3,565,0,60984516,1079,1.769301572
RAJASTHAN,2004-06-01,86,157,32,235,3,565,0,61074468,1079,1.7666957
RAJASTHAN,2004-07-01,86,157,32,235,3,565,0,61164553,1079,1.764093657
RAJASTHAN,2004-08-01,86,157,32,235,3,565,0,61254770,1079,1.761495472
RAJASTHAN,2004-09-01,86,157,32,235,3,565,0,61345121,1079,1.758901087
RAJASTHAN,2004-10-01,86,157,32,235,3,565,0,61435605,1079,1.75631053
RAJASTHAN,2004-11-01,86,157,32,235,3,565,0,61526223,1079,1.753723774
RAJASTHAN,2004-12-01,86,157,32,235,3,565,0,61616974,1079,1.751140846
RAJASTHAN,2005-01-01,83,129,30,209,2,500,0,61699111,953,1.544592758
RAJASTHAN,2005-02-01,83,129,30,209,2,500,0,61790117,953,1.542317843
RAJASTHAN,2005-03-01,83,129,30,209,2,500,0,61881258,953,1.540046261
RAJASTHAN,2005-04-01,83,129,30,209,2,500,0,61972532,953,1.537778059
RAJASTHAN,2005-05-01,83,129,30,209,2,500,0,62063942,953,1.535513165
RAJASTHAN,2005-06-01,83,129,30,209,2,500,0,62155486,953,1.533251626
RAJASTHAN,2005-07-01,83,129,30,209,2,500,0,62247166,953,1.530993395
RAJASTHAN,2005-08-01,83,129,30,209,2,500,0,62338980,953,1.52873852
RAJASTHAN,2005-09-01,83,129,30,209,2,500,0,62430930,953,1.526486951
RAJASTHAN,2005-10-01,83,129,30,209,2,500,0,62523016,953,1.52423869
RAJASTHAN,2005-11-01,83,129,30,209,2,500,0,62615237,953,1.52199376
RAJASTHAN,2005-12-01,83,129,30,209,2,500,0,62707595,953,1.519752113
RAJASTHAN,2006-01-01,90,129,33,215,3,586,0,62791185,1057,1.683357306
RAJASTHAN,2006-02-01,90,129,33,215,3,586,0,62883802,1057,1.680878011
RAJASTHAN,2006-03-01,90,129,33,215,3,586,0,62976556,1057,1.678402357
RAJASTHAN,2006-04-01,90,129,33,215,3,586,0,63069446,1057,1.67593037
RAJASTHAN,2006-05-01,90,129,33,215,3,586,0,63162473,1057,1.673462025
RAJASTHAN,2006-06-01,90,129,33,215,3,586,0,63255638,1057,1.670997295
RAJASTHAN,2006-07-01,90,129,33,215,3,586,0,63348940,1057,1.668536206
RAJASTHAN,2006-08-01,90,129,33,215,3,586,0,63442380,1057,1.666078732
RAJASTHAN,2006-09-01,90,129,33,215,3,586,0,63535957,1057,1.663624898
RAJASTHAN,2006-10-01,90,129,33,215,3,586,0,63629673,1057,1.661174654
RAJASTHAN,2006-11-01,90,129,33,215,3,586,0,63723527,1057,1.658728024
RAJASTHAN,2006-12-01,90,129,33,215,3,586,0,63817519,1057,1.656285009
RAJASTHAN,2007-01-01,103,141,37,206,2,681,0,63902589,1170,1.830911733
RAJASTHAN,2007-02-01,103,141,37,206,2,681,0,63996845,1170,1.828215125
RAJASTHAN,2007-03-01,103,141,37,206,2,681,0,64091241,1170,1.825522461
RAJASTHAN,2007-04-01,103,141,37,206,2,681,0,64185775,1170,1.822833798
RAJASTHAN,2007-05-01,103,141,37,206,2,681,0,64280449,1170,1.820149078
RAJASTHAN,2007-06-01,103,141,37,206,2,681,0,64375263,1170,1.817468303
RAJASTHAN,2007-07-01,103,141,37,206,2,681,0,64470216,1170,1.8147915
RAJASTHAN,2007-08-01,103,141,37,206,2,681,0,64565310,1170,1.812118613
RAJASTHAN,2007-09-01,103,141,37,206,2,681,0,64660544,1170,1.80944967
RAJASTHAN,2007-10-01,103,141,37,206,2,681,0,64755918,1170,1.806784671
RAJASTHAN,2007-11-01,103,141,37,206,2,681,0,64851433,1170,1.804123588
RAJASTHAN,2007-12-01,103,141,37,206,2,681,0,64947089,1170,1.801466421
RAJASTHAN,2008-01-01,113,155,37,210,2,676,0,65033665,1192,1.832896854
RAJASTHAN,2008-02-01,113,155,37,210,2,676,0,65129590,1192,1.830197304
RAJASTHAN,2008-03-01,113,155,37,210,2,676,0,65225656,1192,1.827501743
RAJASTHAN,2008-04-01,113,155,37,210,2,676,0,65321864,1192,1.824810143
RAJASTHAN,2008-05-01,113,155,37,210,2,676,0,65418213,1192,1.822122533
RAJASTHAN,2008-06-01,113,155,37,210,2,676,0,65514705,1192,1.819438857
RAJASTHAN,2008-07-01,113,155,37,210,2,676,0,65611339,1192,1.816759143
RAJASTHAN,2008-08-01,113,155,37,210,2,676,0,65708116,1192,1.814083362
RAJASTHAN,2008-09-01,113,155,37,210,2,676,0,65805036,1192,1.811411516
RAJASTHAN,2008-10-01,113,155,37,210,2,676,0,65902098,1192,1.808743631
RAJASTHAN,2008-11-01,113,155,37,210,2,676,0,65999304,1192,1.806079652
RAJASTHAN,2008-12-01,113,155,37,210,2,676,0,66096653,1192,1.803419607
RAJASTHAN,2009-01-01,127,192,36,207,2,864,0,66184761,1429,2.159107291
RAJASTHAN,2009-02-01,127,192,36,207,2,864,0,66282384,1429,2.155927282
RAJASTHAN,2009-03-01,127,192,36,207,2,864,0,66380150,1429,2.15275199
RAJASTHAN,2009-04-01,127,192,36,207,2,864,0,66478061,1429,2.149581348
RAJASTHAN,2009-05-01,127,192,36,207,2,864,0,66576116,1429,2.14641539
RAJASTHAN,2009-06-01,127,192,36,207,2,864,0,66674316,1429,2.143254083
RAJASTHAN,2009-07-01,127,192,36,207,2,864,0,66772660,1429,2.140097459
RAJASTHAN,2009-08-01,127,192,36,207,2,864,0,66871150,1429,2.136945454
RAJASTHAN,2009-09-01,127,192,36,207,2,864,0,66969785,1429,2.1337981
RAJASTHAN,2009-10-01,127,192,36,207,2,864,0,67068565,1429,2.130655397
RAJASTHAN,2009-11-01,127,192,36,207,2,864,0,67167491,1429,2.127517313
RAJASTHAN,2009-12-01,127,192,36,207,2,864,0,67266564,1429,2.124383817
RAJASTHAN,2010-01-01,131,206,38,195,2,929,0,67356231,1501,2.228450104
RAJASTHAN,2010-02-01,131,206,38,195,2,929,0,67455581,1501,2.225167996
RAJASTHAN,2010-03-01,131,206,38,195,2,929,0,67555078,1501,2.221890707
RAJASTHAN,2010-04-01,131,206,38,195,2,929,0,67654722,1501,2.218618236
RAJASTHAN,2010-05-01,131,206,38,195,2,929,0,67754513,1501,2.215350585
RAJASTHAN,2010-06-01,131,206,38,195,2,929,0,67854451,1501,2.212087752
RAJASTHAN,2010-07-01,131,206,38,195,2,929,0,67954536,1501,2.208829739
RAJASTHAN,2010-08-01,131,206,38,195,2,929,0,68054769,1501,2.205576511
RAJASTHAN,2010-09-01,131,206,38,195,2,929,0,68155150,1501,2.202328071
RAJASTHAN,2010-10-01,131,206,38,195,2,929,0,68255679,1501,2.199084416
RAJASTHAN,2010-11-01,131,206,38,195,2,929,0,68356356,1501,2.195845548
RAJASTHAN,2010-12-01,131,206,38,195,2,929,0,68457181,1501,2.192611466
RAJASTHAN,2011-01-01,150,226,43,0,1,1018,7,68548437,1445,2.107998465
RAJASTHAN,2011-02-01,150,226,43,0,1,1018,7,68649546,1445,2.104893745
RAJASTHAN,2011-03-01,150,226,43,0,1,1018,7,68750804,1445,2.101793602
RAJASTHAN,2011-04-01,150,226,43,0,1,1018,7,68852211,1445,2.098698036
RAJASTHAN,2011-05-01,150,226,43,0,1,1018,7,68953768,1445,2.095607016
RAJASTHAN,2011-06-01,150,226,43,0,1,1018,7,69055475,1445,2.092520542
RAJASTHAN,2011-07-01,150,226,43,0,1,1018,7,69157332,1445,2.089438615
RAJASTHAN,2011-08-01,150,226,43,0,1,1018,7,69259339,1445,2.086361234
RAJASTHAN,2011-09-01,150,226,43,0,1,1018,7,69361497,1445,2.08328837
RAJASTHAN,2011-10-01,150,226,43,0,1,1018,7,69463805,1445,2.080220051
RAJASTHAN,2011-11-01,150,226,43,0,1,1018,7,69566264,1445,2.077156249
RAJASTHAN,2011-12-01,150,226,43,0,1,1018,7,69668874,1445,2.074096963
RAJASTHAN,2012-01-01,171,225,40,196,2,1109,8,69508115,1750,2.517691639
RAJASTHAN,2012-02-01,171,225,40,196,2,1109,8,69589231,1750,2.514756917
RAJASTHAN,2012-03-01,171,225,40,196,2,1109,8,69670442,1750,2.511825603
RAJASTHAN,2012-04-01,171,225,40,196,2,1109,8,69751747,1750,2.508897734
RAJASTHAN,2012-05-01,171,225,40,196,2,1109,8,69833147,1750,2.505973274
RAJASTHAN,2012-06-01,171,225,40,196,2,1109,8,69914643,1750,2.503052186
RAJASTHAN,2012-07-01,171,225,40,196,2,1109,8,69996233,1750,2.500134543
RAJASTHAN,2012-08-01,171,225,40,196,2,1109,8,70077919,1750,2.497220273
RAJASTHAN,2012-09-01,171,225,40,196,2,1109,8,70159700,1750,2.494309411
RAJASTHAN,2012-10-01,171,225,40,196,2,1109,8,70241576,1750,2.491401958
RAJASTHAN,2012-11-01,171,225,40,196,2,1109,8,70323548,1750,2.488497878
RAJASTHAN,2012-12-01,171,225,40,196,2,1109,8,70405615,1750,2.485597207
RAJASTHAN,2013-01-01,274,337,38,402,2,1258,6,70481228,2317,3.287400157
RAJASTHAN,2013-02-01,274,337,38,402,2,1258,6,70563480,2317,3.283568214
RAJASTHAN,2013-03-01,274,337,38,402,2,1258,6,70645827,2317,3.279740784
RAJASTHAN,2013-04-01,274,337,38,402,2,1258,6,70728271,2317,3.275917773
RAJASTHAN,2013-05-01,274,337,38,402,2,1258,6,70810811,2317,3.272099228
RAJASTHAN,2013-06-01,274,337,38,402,2,1258,6,70893447,2317,3.268285149
RAJASTHAN,2013-07-01,274,337,38,402,2,1258,6,70976180,2317,3.26447549
RAJASTHAN,2013-08-01,274,337,38,402,2,1258,6,71059009,2317,3.260670297
RAJASTHAN,2013-09-01,274,337,38,402,2,1258,6,71141935,2317,3.256869524
RAJASTHAN,2013-10-01,274,337,38,402,2,1258,6,71224957,2317,3.253073217
RAJASTHAN,2013-11-01,274,337,38,402,2,1258,6,71308077,2317,3.249281284
RAJASTHAN,2013-12-01,274,337,38,402,2,1258,6,71391293,2317,3.245493817
RAJASTHAN,2014-01-01,313,368,1,500,61,1325,6,71467965,2575,3.603012902
RAJASTHAN,2014-02-01,313,368,1,500,61,1325,6,71551368,2575,3.598813093
RAJASTHAN,2014-03-01,313,368,1,500,61,1325,6,71634869,2575,3.594618146
RAJASTHAN,2014-04-01,313,368,1,500,61,1325,6,71718466,2575,3.590428161
RAJASTHAN,2014-05-01,313,368,1,500,61,1325,6,71802162,2575,3.586242988
RAJASTHAN,2014-06-01,313,368,1,500,61,1325,6,71885955,2575,3.582062727
RAJASTHAN,2014-07-01,313,368,1,500,61,1325,6,71969846,2575,3.577887328
RAJASTHAN,2014-08-01,313,368,1,500,61,1325,6,72053835,2575,3.573716791
RAJASTHAN,2014-09-01,313,368,1,500,61,1325,6,72137922,2575,3.569551116
RAJASTHAN,2014-10-01,313,368,1,500,61,1325,6,72222107,2575,3.565390304
RAJASTHAN,2014-11-01,313,368,1,500,61,1325,6,72306390,2575,3.561234353
RAJASTHAN,2014-12-01,313,368,1,500,61,1325,6,72390771,2575,3.557083264
RAJASTHAN,2015-01-01,304,347,39,401,54,1199,7,72468517,2350,3.242787485
RAJASTHAN,2015-02-01,304,347,39,401,54,1199,7,72553088,2350,3.239007553
RAJASTHAN,2015-03-01,304,347,39,401,54,1199,7,72637757,2350,3.235232057
RAJASTHAN,2015-04-01,304,347,39,401,54,1199,7,72722525,2350,3.231460954
RAJASTHAN,2015-05-01,304,347,39,401,54,1199,7,72807393,2350,3.227694199
RAJASTHAN,2015-06-01,304,347,39,401,54,1199,7,72892359,2350,3.22393188
RAJASTHAN,2015-07-01,304,347,39,401,54,1199,7,72977424,2350,3.220173954
RAJASTHAN,2015-08-01,304,347,39,401,54,1199,7,73062589,2350,3.216420376
RAJASTHAN,2015-09-01,304,347,39,401,54,1199,7,73147853,2350,3.212671191
RAJASTHAN,2015-10-01,304,347,39,401,54,1199,7,73233217,2350,3.208926354
RAJASTHAN,2015-11-01,304,347,39,401,54,1199,7,73318680,2350,3.205185909
RAJASTHAN,2015-12-01,304,347,39,401,54,1199,7,73404243,2350,3.201449813
RAJASTHAN,2016-01-01,305,334,38,403,40,1151,5,73483076,2276,3.097311822
RAJASTHAN,2016-02-01,305,334,38,403,40,1151,5,73568831,2276,3.093701462
RAJASTHAN,2016-03-01,305,334,38,403,40,1151,5,73654686,2276,3.090095313
RAJASTHAN,2016-04-01,305,334,38,403,40,1151,5,73740641,2276,3.086493376
RAJASTHAN,2016-05-01,305,334,38,403,40,1151,5,73826696,2276,3.082895651
RAJASTHAN,2016-06-01,305,334,38,403,40,1151,5,73912852,2276,3.079302095
RAJASTHAN,2016-07-01,305,334,38,403,40,1151,5,73999108,2276,3.07571275
RAJASTHAN,2016-08-01,305,334,38,403,40,1151,5,74085465,2276,3.072127576
RAJASTHAN,2016-09-01,305,334,38,403,40,1151,5,74171923,2276,3.068546571
RAJASTHAN,2016-10-01,305,334,38,403,40,1151,5,74258481,2276,3.064969778
RAJASTHAN,2016-11-01,305,334,38,403,40,1151,5,74345141,2276,3.061397113
RAJASTHAN,2016-12-01,305,334,38,403,40,1151,5,74431902,2276,3.057828618
RAJASTHAN,2017-01-01,275,320,38,407,2,959,7,74511839,2008,2.694873764
RAJASTHAN,2017-02-01,275,320,38,407,2,959,7,74598794,2008,2.691732523
RAJASTHAN,2017-03-01,275,320,38,407,2,959,7,74685851,2008,2.688594925
RAJASTHAN,2017-04-01,275,320,38,407,2,959,7,74773009,2008,2.685461006
RAJASTHAN,2017-05-01,275,320,38,407,2,959,7,74860270,2008,2.682330694
RAJASTHAN,2017-06-01,275,320,38,407,2,959,7,74947632,2008,2.679204061
RAJASTHAN,2017-07-01,275,320,38,407,2,959,7,75035095,2008,2.676081106
RAJASTHAN,2017-08-01,275,320,38,407,2,959,7,75122661,2008,2.672961758
RAJASTHAN,2017-09-01,275,320,38,407,2,959,7,75210330,2008,2.669846017
RAJASTHAN,2017-10-01,275,320,38,407,2,959,7,75298100,2008,2.666733955
RAJASTHAN,2017-11-01,275,320,38,407,2,959,7,75385973,2008,2.6636255
RAJASTHAN,2017-12-01,275,320,38,407,2,959,7,75473948,2008,2.660520687
RAJASTHAN,2018-01-01,361,354,34,437,3,1021,5,75555005,2215,2.931639009
RAJASTHAN,2018-02-01,361,354,34,437,3,1021,5,75643178,2215,2.928221762
RAJASTHAN,2018-03-01,361,354,34,437,3,1021,5,75731453,2215,2.924808534
RAJASTHAN,2018-04-01,361,354,34,437,3,1021,5,75819832,2215,2.921399246
RAJASTHAN,2018-05-01,361,354,34,437,3,1021,5,75908314,2215,2.917993937
RAJASTHAN,2018-06-01,361,354,34,437,3,1021,5,75996899,2215,2.914592607
RAJASTHAN,2018-07-01,361,354,34,437,3,1021,5,76085587,2215,2.911195257
RAJASTHAN,2018-08-01,361,354,34,437,3,1021,5,76174379,2215,2.907801848
RAJASTHAN,2018-09-01,361,354,34,437,3,1021,5,76263274,2215,2.904412417
RAJASTHAN,2018-10-01,361,354,34,437,3,1021,5,76352274,2215,2.90102689
RAJASTHAN,2018-11-01,361,354,34,437,3,1021,5,76441377,2215,2.897645342
RAJASTHAN,2018-12-01,361,354,34,437,3,1021,5,76530584,2215,2.894267735
